feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.66826993,0.005640332,0.32608968
25547,Neutral,0.58910716,0.005512934,0.40537983
25548,Neutral,0.54733104,0.0038378036,0.44883108
25549,LOF,0.31592157,0.0044162436,0.67966217
25550,LOF,0.35822237,0.01763886,0.6241387
25551,LOF,0.31079885,0.019641194,0.6695599
25552,LOF,0.26028916,0.013611303,0.72609955
25553,Neutral,0.90128624,0.0020917894,0.09662195
25554,LOF,0.45412248,0.009595684,0.5362818
25555,LOF,0.21312757,0.0097583365,0.7771141
25556,Neutral,0.5820756,0.0053426228,0.41258183
25557,LOF,0.18369569,0.011356467,0.80494785
25558,LOF,0.4753346,0.0075591,0.5171063
25559,LOF,0.039675813,0.005581803,0.9547424
25560,LOF,0.010698674,0.002267255,0.9870341
25561,LOF,0.016307332,0.0038907423,0.9798019
25562,LOF,0.0073723933,0.0024087252,0.99021894
25563,LOF,0.016358845,0.002444055,0.98119706
25564,LOF,0.20740426,0.010997408,0.7815983
25565,LOF,0.10633025,0.037137274,0.85653245
25566,GOF,0.02379549,0.5610478,0.41515666
25567,LOF,0.004511042,0.006841557,0.9886474
25568,LOF,0.017652411,0.002223196,0.98012435
25569,LOF,0.008040169,0.0014272247,0.99053264
25570,LOF,0.0065254793,0.002416291,0.99105823
25571,LOF,0.0043972363,0.0017178645,0.99388486
25572,LOF,0.0040346975,0.0035011962,0.99246407
25573,LOF,0.0015246737,0.001937396,0.9965379
25574,LOF,0.00093216833,0.0059622624,0.9931056
25575,LOF,0.0031839071,0.0024710272,0.99434507
25576,LOF,0.0013820082,0.004520493,0.9940975
25577,LOF,0.0011583893,0.008405625,0.990436
25578,LOF,0.18304068,0.003324029,0.81363535
25579,LOF,0.022020552,0.0023177774,0.97566164
25580,LOF,0.0029082666,0.0013986744,0.995693
25581,LOF,0.0042035906,0.0014130778,0.99438334
25582,LOF,0.005325371,0.0011875196,0.9934871
25583,LOF,0.00295706,0.0023536426,0.99468935
25584,Neutral,0.62036115,0.0066591473,0.37297967
25585,LOF,0.0007579405,0.0032211533,0.996021
25586,LOF,0.0021145754,0.0011683102,0.99671704
25587,LOF,0.002260872,0.00093827903,0.9968008
25588,LOF,0.0017118633,0.001419194,0.9968689
25589,Neutral,0.8884385,0.013409214,0.09815233
25590,LOF,0.0019904417,0.0065853964,0.99142414
25591,LOF,0.03918426,0.0019113614,0.9589044
25592,LOF,0.012549781,0.014439518,0.97301066
25593,LOF,0.0050821537,0.027343923,0.967574
25594,LOF,0.012621395,0.013303393,0.9740752
25595,LOF,0.041318547,0.01489421,0.9437872
25596,LOF,0.007864662,0.010968817,0.98116654
25597,LOF,0.004234389,0.008329387,0.9874362
25598,LOF,0.024691632,0.007747011,0.96756136
25599,LOF,0.0037817133,0.22494958,0.77126867
25600,LOF,0.017723093,0.19201893,0.79025805
25601,LOF,0.001697345,0.0799062,0.9183964
25602,LOF,0.009481156,0.010169847,0.980349
25603,LOF,0.015722882,0.003613956,0.9806631
25604,LOF,0.0024876224,0.0059285094,0.9915838
25605,LOF,0.002962484,0.025119962,0.97191757
25606,LOF,0.10508718,0.09849446,0.79641837
25607,LOF,0.0006004326,0.01257484,0.9868247
25608,LOF,0.010246749,0.018376034,0.97137725
25609,LOF,0.11645011,0.115052946,0.76849693
25610,LOF,0.0018776722,0.0010136234,0.99710876
25611,LOF,0.002644927,0.0013674307,0.9959876
25612,LOF,0.007293899,0.001023463,0.99168265
25613,LOF,0.0071065426,0.0025470995,0.9903464
25614,LOF,0.0072255335,0.0025090284,0.9902654
25615,LOF,0.001671405,0.003068556,0.99526006
25616,LOF,0.018504575,0.002129729,0.9793657
25617,LOF,0.012770713,0.0017016684,0.98552763
25618,LOF,0.041684862,0.011804897,0.94651026
25619,LOF,0.0017480075,0.0009056915,0.9973463
25620,LOF,0.038747367,0.003198781,0.9580538
25621,LOF,0.0014897211,0.0012398548,0.9972704
25622,LOF,0.0028342102,0.0023084725,0.9948573
25623,LOF,0.003949066,0.0029333564,0.9931176
25624,LOF,0.0036839705,0.002928944,0.99338716
25625,LOF,0.004104273,0.003992908,0.99190277
25626,LOF,0.020097746,0.0014193021,0.97848296
25627,Neutral,0.840988,0.0073212357,0.15169077
25628,LOF,0.08376087,0.00094418426,0.915295
