feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.7633342,0.004336504,0.23232922
25547,Neutral,0.72751576,0.005138842,0.26734543
25548,Neutral,0.5883451,0.0044362866,0.40721866
25549,LOF,0.4132278,0.005619732,0.58115244
25550,LOF,0.38620004,0.022688983,0.591111
25551,LOF,0.40263778,0.023800932,0.5735613
25552,LOF,0.34422112,0.015783465,0.6399954
25553,Neutral,0.9059195,0.0016803081,0.09240026
25554,Neutral,0.51790416,0.011706437,0.47038934
25555,LOF,0.27237093,0.012647186,0.7149819
25556,Neutral,0.63088304,0.0072170477,0.3619
25557,LOF,0.24546795,0.015250282,0.7392818
25558,Neutral,0.53068256,0.009107895,0.46020958
25559,LOF,0.051882353,0.0075736195,0.94054407
25560,LOF,0.01471382,0.0017381343,0.983548
25561,LOF,0.031336803,0.0034966383,0.96516657
25562,LOF,0.008173721,0.0016219945,0.99020433
25563,LOF,0.009815204,0.0012292844,0.98895544
25564,LOF,0.24570061,0.008771948,0.7455274
25565,LOF,0.092047945,0.030737815,0.87721425
25566,GOF,0.018425802,0.5289114,0.4526628
25567,LOF,0.005341386,0.010768402,0.98389024
25568,LOF,0.013932954,0.0019398931,0.9841271
25569,LOF,0.0064903973,0.0018288125,0.9916808
25570,LOF,0.0064385547,0.0022519897,0.9913094
25571,LOF,0.003726015,0.001380775,0.9948932
25572,LOF,0.003825164,0.004281299,0.99189353
25573,LOF,0.0012227852,0.0028733963,0.9959038
25574,LOF,0.000697923,0.0074948226,0.9918073
25575,LOF,0.0027839572,0.0019078993,0.9953081
25576,LOF,0.0012239331,0.0058767474,0.9928993
25577,LOF,0.0010741553,0.0118383635,0.9870875
25578,LOF,0.17645982,0.0036213428,0.8199189
25579,LOF,0.021563018,0.0023816049,0.9760553
25580,LOF,0.0020410288,0.001249112,0.9967098
25581,LOF,0.0036155675,0.0017717287,0.9946127
25582,LOF,0.004361196,0.0014583274,0.99418056
25583,LOF,0.0028874804,0.0020824843,0.99503005
25584,Neutral,0.58726555,0.006639731,0.4060947
25585,LOF,0.00051429076,0.0030630932,0.9964226
25586,LOF,0.0020619123,0.0017419701,0.99619615
25587,LOF,0.001981834,0.0011173297,0.9969009
25588,LOF,0.001827077,0.0015497885,0.99662316
25589,Neutral,0.90850294,0.014326491,0.07717058
25590,LOF,0.0024113364,0.0105526745,0.98703605
25591,LOF,0.043843262,0.0028691317,0.95328766
25592,LOF,0.014431596,0.019812528,0.96575594
25593,LOF,0.0072893035,0.044680726,0.94802994
25594,LOF,0.012217995,0.012853678,0.9749283
25595,LOF,0.053802725,0.015591549,0.93060565
25596,LOF,0.009057764,0.00874423,0.98219794
25597,LOF,0.004116743,0.00737711,0.9885061
25598,LOF,0.022077166,0.007700552,0.9702223
25599,LOF,0.0031250978,0.17622854,0.8206464
25600,LOF,0.02247083,0.18656838,0.7909608
25601,LOF,0.0020102698,0.06509294,0.9328968
25602,LOF,0.0106718745,0.0102263065,0.9791019
25603,LOF,0.016812932,0.0033214022,0.9798656
25604,LOF,0.0019721386,0.0038586596,0.99416924
25605,LOF,0.0023270035,0.019579185,0.9780938
25606,LOF,0.14398831,0.08080637,0.77520525
25607,LOF,0.0005417222,0.011145889,0.9883124
25608,LOF,0.008559436,0.018322341,0.97311825
25609,LOF,0.118955374,0.12914582,0.75189877
25610,LOF,0.0019913823,0.001086512,0.9969221
25611,LOF,0.0027324979,0.0011859749,0.99608153
25612,LOF,0.0062690927,0.0008907585,0.9928402
25613,LOF,0.0059532253,0.002248817,0.9917979
25614,LOF,0.005265444,0.002358689,0.9923759
25615,LOF,0.0018670254,0.0026124583,0.9955205
25616,LOF,0.02039452,0.0020921214,0.9775134
25617,LOF,0.013995972,0.0018398683,0.9841642
25618,LOF,0.026719036,0.0074345516,0.9658464
25619,LOF,0.0017936513,0.00096659234,0.9972397
25620,LOF,0.032782782,0.0028086102,0.9644086
25621,LOF,0.0010984422,0.001438292,0.9974632
25622,LOF,0.0021280642,0.0022743891,0.99559754
25623,LOF,0.0031098297,0.0024959175,0.9943942
25624,LOF,0.0037263923,0.0030090413,0.99326456
25625,LOF,0.0027182715,0.0041298377,0.9931519
25626,LOF,0.018056588,0.0015779709,0.98036546
25627,Neutral,0.8769057,0.005777367,0.11731693
25628,LOF,0.08780983,0.0010921914,0.911098
25629,LOF,0.027428063,0.0016198198,0.97095215
25630,LOF,0.22880007,0.004374918,0.766825
25631,Neutral,0.8388732,0.0031612385,0.15796556
25632,LOF,0.0007128331,0.002870087,0.99641705
25633,LOF,0.09390538,0.0062306966,0.8998639
25634,LOF,0.0041856747,0.008657012,0.9871573
25635,LOF,0.009256159,0.005181276,0.98556256
25636,LOF,0.0016204417,0.22568814,0.7726914
25637,LOF,0.0054443567,0.2757141,0.71884155
25638,LOF,0.0028666,0.062045705,0.9350877
25639,LOF,0.001974641,0.116899095,0.88112634
25640,Neutral,0.8364452,0.094387546,0.069167234
25641,LOF,0.0076001883,0.21586464,0.77653515
25642,LOF,0.12481216,0.013932647,0.86125517
25643,LOF,0.100284845,0.06441963,0.8352955
25644,LOF,0.0022040058,0.05926666,0.9385293
25645,LOF,0.001612393,0.045838762,0.95254886
25646,LOF,0.0038107068,0.031695582,0.96449375
25647,LOF,0.0011915055,0.014665016,0.9841435
25648,LOF,0.00084921194,0.012554136,0.98659664
25649,LOF,0.0006124994,0.0075305104,0.99185705
25650,LOF,0.0038256191,0.03801262,0.95816183
25651,LOF,0.0005698555,0.018524569,0.98090553
25652,LOF,0.0017405578,0.025934124,0.97232527
25653,LOF,0.011059637,0.06452437,0.92441595
25654,LOF,0.00070069707,0.008749593,0.99054974
25655,LOF,0.036509868,0.11946983,0.8440203
25656,LOF,0.1406033,0.005054693,0.854342
25657,LOF,0.14139792,0.0017057133,0.8568964
25658,LOF,0.022456665,0.0068584927,0.9706848
25659,LOF,0.15127471,0.007840583,0.84088475
25660,LOF,0.0027620618,0.003367281,0.9938706
25661,LOF,0.023774432,0.0017557718,0.9744698
25662,LOF,0.0027377042,0.0011959288,0.9960664
25663,LOF,0.0043601366,0.0028516946,0.99278814
25664,LOF,0.0038035442,0.0041472143,0.9920493
25665,LOF,0.008505444,0.001840938,0.98965365
25666,LOF,0.006496426,0.015236429,0.9782672
25667,LOF,0.012769569,0.0015595073,0.985671
25668,LOF,0.0055976394,0.0029258209,0.9914765
25669,LOF,0.004992713,0.003945605,0.9910617
25670,LOF,0.0052093915,0.005005713,0.9897849
25671,LOF,0.015687682,0.0010467609,0.9832655
25672,LOF,0.0080381185,0.0014547872,0.9905071
25673,LOF,0.0026749645,0.002960145,0.99436486
25674,LOF,0.0027227562,0.0035847034,0.9936925
25675,LOF,0.0056260917,0.0037008913,0.990673
25676,LOF,0.0014595283,0.0013088606,0.99723166
25677,LOF,0.004646586,0.0026467294,0.9927067
25678,LOF,0.12392939,0.006729265,0.8693414
25679,LOF,0.01737442,0.009141254,0.97348434
25680,LOF,0.0041910834,0.0072478233,0.9885611
25681,LOF,0.015288845,0.0073652323,0.97734594
25682,LOF,0.11468809,0.010073243,0.8752387
25683,LOF,0.013779625,0.012790618,0.9734298
25684,LOF,0.0072080395,0.0042379494,0.98855394
25685,LOF,0.023672855,0.0039452678,0.97238183
25686,LOF,0.010518787,0.0038577144,0.9856235
25687,LOF,0.017775547,0.0030320196,0.9791924
25688,LOF,0.050867308,0.009430365,0.93970233
25689,LOF,0.016496593,0.0053414055,0.97816205
25690,LOF,0.035917036,0.003009733,0.96107316
25691,LOF,0.44050086,0.0065141954,0.55298495
25692,LOF,0.15970159,0.0005144442,0.83978397
25693,LOF,0.030390473,0.1476957,0.8219138
25694,LOF,0.02799009,0.00036672977,0.9716432
25695,LOF,0.006495521,0.00038000633,0.99312454
25696,LOF,0.011991779,0.0010949076,0.98691326
25697,LOF,0.116774455,0.008404173,0.87482136
25698,LOF,0.05383322,0.11435454,0.83181226
25699,LOF,0.075706966,0.019158969,0.9051341
25700,LOF,0.017492423,0.0008437879,0.9816638
25701,LOF,0.012428162,0.012020746,0.9755511
25702,LOF,0.06891376,0.27897108,0.6521152
25703,LOF,0.0006556252,0.005498925,0.9938454
25704,LOF,0.017608548,0.0043146764,0.9780768
25705,LOF,0.018826595,0.028529517,0.95264393
25706,LOF,0.03789957,0.13849917,0.8236013
25707,LOF,0.025758302,0.11205877,0.8621829
25708,LOF,0.006871728,0.091980465,0.9011478
25709,LOF,0.015768949,0.0029866358,0.9812444
25710,LOF,0.0008737346,0.010998842,0.9881274
25711,LOF,0.003376797,0.0067485273,0.9898747
25712,LOF,0.001761466,0.037380185,0.9608584
25713,LOF,0.0023414835,0.004733968,0.9929246
25714,LOF,0.041791633,0.01707112,0.9411372
25715,LOF,0.0018202247,0.0053445683,0.9928352
25716,LOF,0.00072152965,0.012501197,0.98677725
25717,LOF,0.000541316,0.008982301,0.99047637
25718,LOF,0.0020862115,0.00586873,0.99204504
25719,LOF,0.0022954654,0.004663697,0.9930408
25720,LOF,0.0022467151,0.0030330915,0.9947202
25721,LOF,0.0020719522,0.0053400206,0.9925881
25722,LOF,0.002956256,0.008407177,0.98863655
25723,LOF,0.0036119916,0.00532463,0.99106336
25724,LOF,0.004383006,0.006824367,0.9887926
25725,LOF,0.0013519643,0.0029406454,0.9957074
25726,LOF,0.0018493959,0.0069473856,0.9912032
25727,LOF,0.0011492303,0.003117433,0.9957333
25728,LOF,0.002050177,0.005141632,0.9928082
25729,LOF,0.002210745,0.0054967245,0.9922925
25730,LOF,0.0029619297,0.0062267105,0.99081135
25731,LOF,0.0019439097,0.011898945,0.9861572
25732,LOF,0.003114068,0.0036233123,0.9932626
25733,LOF,0.0029119253,0.004205874,0.99288225
25734,LOF,0.00063654373,0.010851651,0.9885118
25735,LOF,0.0014119915,0.0026937155,0.9958943
25736,LOF,0.001719841,0.003981239,0.99429893
25737,LOF,0.004041491,0.005718834,0.9902396
25738,LOF,0.0017046585,0.006262742,0.99203265
25739,LOF,0.0033572977,0.006731163,0.9899115
25740,LOF,0.01209438,0.01124345,0.97666216
25741,LOF,0.001958457,0.005194881,0.99284667
25742,LOF,0.044713408,0.006938872,0.94834775
25743,LOF,0.0033793233,0.0027189956,0.9939017
25744,LOF,0.24541593,0.21320885,0.5413752
25745,LOF,0.0027231183,0.0033303893,0.9939465
25746,LOF,0.0014184329,0.00644587,0.99213576
25747,LOF,0.0039127227,0.0030768537,0.99301034
25748,LOF,0.030418413,0.016522605,0.953059
25749,LOF,0.0011184787,0.0032443956,0.9956371
25750,LOF,0.0028257756,0.0043396936,0.99283457
25751,LOF,0.038808204,0.010973982,0.9502178
25752,LOF,0.055593204,0.22645894,0.7179479
25753,LOF,0.0029614319,0.04754122,0.9494974
25754,GOF,0.0011362607,0.725112,0.2737517
25755,LOF,0.0032217384,0.053954855,0.9428234
25756,LOF,0.017625853,0.17848887,0.8038853
25757,GOF,0.0013476175,0.8184716,0.1801808
25758,GOF,0.0052454984,0.6666459,0.32810855
25759,LOF,0.0012320196,0.12773538,0.87103266
25760,LOF,0.00184099,0.025147,0.97301203
25761,GOF,0.06510419,0.6000787,0.33481708
25762,LOF,0.014329379,0.1530276,0.83264303
25763,LOF,0.0013548811,0.017995335,0.9806498
25764,LOF,0.20146708,0.20468855,0.5938444
25765,GOF,0.0071177715,0.6997521,0.2931301
25766,GOF,0.016724084,0.6317239,0.35155204
25767,LOF,0.03273044,0.19674976,0.77051985
25768,LOF,0.035908625,0.0039929072,0.9600985
25769,LOF,0.045560926,0.0075548575,0.9468842
25770,LOF,0.22583018,0.024599427,0.7495704
25771,LOF,0.0019730132,0.0075789,0.99044806
25772,LOF,0.0027147224,0.005271128,0.9920142
25773,LOF,0.0034850978,0.019184023,0.9773309
25774,LOF,0.003754249,0.012274459,0.9839713
25775,LOF,0.0018950033,0.0030518903,0.9950531
25776,LOF,0.03127487,0.0031085538,0.96561664
25777,Neutral,0.5953513,0.02531262,0.37933615
25778,LOF,0.027386285,0.008763788,0.96384996
25779,GOF,0.139822,0.7127607,0.1474173
25780,GOF,0.05493863,0.7613285,0.18373281
25781,GOF,0.027733337,0.7387334,0.23353325
25782,GOF,0.06583649,0.7104959,0.22366767
25783,LOF,0.011532401,0.3792614,0.60920614
25784,GOF,0.37936825,0.49785477,0.12277702
25785,GOF,0.12387159,0.64014566,0.23598272
25786,GOF,0.0060155396,0.6158412,0.37814328
25787,GOF,0.23412947,0.6071037,0.15876685
25788,LOF,0.032382607,0.011802518,0.9558149
25789,GOF,0.09320038,0.5666343,0.34016535
25790,GOF,0.091705345,0.68290144,0.22539325
25791,LOF,0.054971665,0.46394667,0.4810817
25792,GOF,0.11887876,0.46110508,0.42001617
25793,GOF,0.06506876,0.49859732,0.43633386
25794,GOF,0.10056511,0.50974405,0.3896908
25795,LOF,0.02014196,0.4300968,0.5497612
25796,GOF,0.16690125,0.6030189,0.23007989
25797,LOF,0.016118344,0.2950452,0.68883646
25798,LOF,0.0014793996,0.2229165,0.77560407
25799,LOF,0.0006895146,0.12687804,0.8724324
25800,LOF,0.008046879,0.38063493,0.6113182
25801,GOF,0.048423998,0.70657295,0.24500297
25802,GOF,0.018554563,0.54666066,0.43478483
25803,LOF,0.0064812964,0.3220004,0.6715183
25804,LOF,0.008564152,0.21860635,0.7728295
25805,LOF,0.03232715,0.28593048,0.68174237
25806,LOF,0.020237857,0.2959133,0.6838488
25807,LOF,0.0045599528,0.38364613,0.6117939
25808,LOF,0.01959823,0.3402936,0.6401082
25809,LOF,0.007128876,0.25163046,0.7412406
25810,LOF,0.005709216,0.3522372,0.64205354
25811,GOF,0.16743179,0.5594374,0.27313077
25812,LOF,0.008752715,0.3127181,0.6785292
25813,GOF,0.14144655,0.45505428,0.40349922
25814,LOF,0.068743035,0.42001104,0.5112459
25815,LOF,0.069872476,0.4426831,0.4874444
25816,GOF,0.0061684838,0.60775495,0.38607663
25817,GOF,0.06250322,0.5494053,0.38809144
25818,LOF,0.034345653,0.32866892,0.6369855
25819,LOF,0.18210503,0.38680747,0.43108743
25820,LOF,0.058176752,0.35124126,0.590582
25821,LOF,0.021571325,0.36283782,0.61559093
25822,LOF,0.071989104,0.3053977,0.6226132
25823,LOF,0.011213853,0.16369133,0.8250948
25824,LOF,0.031075219,0.33189678,0.637028
25825,LOF,0.013507827,0.34266984,0.6438223
25826,LOF,0.0039220164,0.28827792,0.70780003
25827,LOF,0.006673991,0.39979944,0.5935266
25828,LOF,0.0033556612,0.28219026,0.71445405
25829,LOF,0.0009936999,0.39877364,0.60023266
25830,LOF,0.028745826,0.12918359,0.8420706
25831,GOF,0.034920424,0.77480394,0.1902756
25832,GOF,0.004904832,0.71793514,0.27716
25833,GOF,0.029904176,0.740533,0.22956285
25834,GOF,0.0054270467,0.6988535,0.2957195
25835,GOF,0.02312581,0.7189123,0.2579619
25836,GOF,0.0070755235,0.7148422,0.27808228
25837,GOF,0.0073403413,0.5662064,0.4264532
25838,GOF,0.030754609,0.7081352,0.2611102
25839,GOF,0.070694804,0.6936147,0.23569056
25840,GOF,0.077352665,0.6958027,0.22684471
25841,GOF,0.06397383,0.7778809,0.1581452
25842,GOF,0.026670413,0.82977337,0.14355625
25843,GOF,0.031138612,0.85767674,0.11118456
25844,GOF,0.017841775,0.7564773,0.22568092
25845,LOF,0.0031139539,0.43759277,0.55929327
25846,GOF,0.009535045,0.89178103,0.098683916
25847,GOF,0.01874707,0.85460675,0.12664616
25848,GOF,0.00787904,0.7835251,0.20859581
25849,GOF,0.0018455714,0.6242518,0.3739026
25850,GOF,0.0037475505,0.64335275,0.35289967
25851,LOF,0.0035493767,0.32715726,0.66929334
25852,LOF,0.15467146,0.23521096,0.6101176
25853,GOF,0.09039376,0.7200724,0.18953384
25854,GOF,0.004839305,0.52234095,0.47281978
25855,LOF,0.0130546065,0.29979074,0.68715465
25856,GOF,0.08008053,0.5410257,0.37889382
25857,LOF,0.016420934,0.33160612,0.65197295
25858,LOF,0.0053101745,0.3175815,0.6771083
25859,LOF,0.0021849063,0.26353902,0.7342761
25860,GOF,0.11402965,0.63172436,0.254246
25861,GOF,0.1421376,0.62397385,0.2338885
25862,GOF,0.020967506,0.6854439,0.29358864
25863,GOF,0.017605498,0.8144692,0.16792531
25864,GOF,0.034046732,0.79860145,0.16735181
25865,GOF,0.02334799,0.74349433,0.23315765
25866,GOF,0.02589351,0.6912229,0.28288352
25867,GOF,0.026298208,0.7832506,0.1904512
25868,GOF,0.08818116,0.48478946,0.42702943
25869,Neutral,0.5876574,0.22658673,0.18575583
25870,Neutral,0.48999572,0.119636364,0.39036787
25871,GOF,0.05571728,0.6585579,0.28572485
25872,GOF,0.023697745,0.5880964,0.38820583
25873,GOF,0.03419808,0.73273045,0.2330715
25874,LOF,0.00499948,0.020583168,0.9744173
25875,LOF,0.013023743,0.0129962545,0.97397995
25876,LOF,0.0026380287,0.0051299324,0.99223197
25877,LOF,0.1442587,0.034584925,0.8211563
25878,LOF,0.06320979,0.06130635,0.8754839
25879,LOF,0.011551104,0.049700495,0.9387484
25880,LOF,0.006392461,0.0018477963,0.9917597
25881,LOF,0.46670544,0.005434092,0.52786046
25882,LOF,0.0022155652,0.0008650352,0.9969194
25883,LOF,0.027139468,0.0018428811,0.97101766
25884,LOF,0.0009139272,0.0012017449,0.99788433
25885,LOF,0.03233456,0.0004030106,0.96726245
25886,LOF,0.15374853,0.012020109,0.8342313
25887,LOF,0.06205954,0.0031261705,0.9348143
25888,LOF,0.00079068576,0.0035698307,0.99563944
25889,LOF,0.0012955975,0.0011594968,0.9975448
25890,LOF,0.12852743,0.01522732,0.8562452
25891,LOF,0.008040248,0.0030029793,0.98895675
25892,LOF,0.000465641,0.0008803522,0.998654
25893,LOF,0.37082943,0.001224033,0.62794656
25894,Neutral,0.54163945,0.0004954038,0.45786518
25895,LOF,0.3259389,0.0013371052,0.67272395
25896,LOF,0.004431911,0.002831993,0.9927361
25897,LOF,0.07181168,0.0015306249,0.92665774
25898,LOF,0.22081052,0.002719835,0.7764696
25899,LOF,0.08238795,0.017129527,0.90048254
25900,LOF,0.10195386,0.0018193552,0.89622676
25901,LOF,0.025544072,0.002363251,0.9720927
25902,LOF,0.045250725,0.0017505267,0.9529988
25903,LOF,0.4059207,0.004618981,0.5894603
25904,LOF,0.19386892,0.014810087,0.791321
25905,LOF,0.0059331805,0.10666622,0.8874006
25906,LOF,0.0031788917,0.005381174,0.99143994
25907,LOF,0.0011179205,0.050693586,0.9481884
25908,LOF,0.00078101724,0.029262519,0.9699564
25909,LOF,0.0027897255,0.006542849,0.9906674
25910,LOF,0.0017900643,0.009931376,0.9882785
25911,LOF,0.28163493,0.0041388157,0.7142263
25912,LOF,0.0208817,0.0021901005,0.97692823
25913,LOF,0.06312789,0.0035159031,0.9333562
25914,LOF,0.004793618,0.0037541953,0.9914522
25915,LOF,0.17589559,0.105455525,0.71864897
25916,LOF,0.0070565282,0.02675482,0.9661886
25917,LOF,0.0112593975,0.0014817633,0.98725885
25918,LOF,0.015840206,0.0032624127,0.98089737
25919,LOF,0.011505913,0.002233291,0.98626083
25920,LOF,0.029810023,0.063799486,0.90639055
25921,LOF,0.0013756729,0.0017626985,0.9968617
25922,LOF,0.0020592993,0.0015827955,0.99635786
25923,LOF,0.4071805,0.002642161,0.5901773
25924,LOF,0.0017409185,0.0023660262,0.995893
25925,LOF,0.043678243,0.0023334762,0.9539883
25926,LOF,0.01940421,0.0024031955,0.97819257
25927,LOF,0.00317382,0.010946103,0.9858801
25928,LOF,0.00058478053,0.0025631655,0.9968521
25929,Neutral,0.73790437,0.0024272199,0.25966847
25930,LOF,0.01454396,0.0009832117,0.9844728
25931,LOF,0.0010328938,0.0017753524,0.9971917
25932,LOF,0.0031527937,0.00047999207,0.9963672
25933,LOF,0.005820402,0.000441528,0.99373806
25934,LOF,0.003656699,0.00043923617,0.995904
25935,LOF,0.038572554,0.0041527287,0.95727473
25936,LOF,0.00920284,0.00048911275,0.990308
25937,LOF,0.00076639577,0.0020529127,0.9971807
25938,LOF,0.04612534,0.0054599126,0.94841474
25939,LOF,0.0043816552,0.00069460407,0.9949238
25940,LOF,0.0023946099,0.07176784,0.9258376
25941,Neutral,0.6847011,0.0053585153,0.30994034
25942,LOF,0.0006150699,0.0027938932,0.9965911
25943,LOF,0.017584022,0.015017437,0.9673986
25944,LOF,0.060916662,0.009492408,0.92959094
25945,LOF,0.04311816,0.0044582654,0.9524236
25946,LOF,0.034116115,0.0048626033,0.9610213
25947,Neutral,0.5232373,0.009092808,0.46766993
25948,LOF,0.15795563,0.00072037475,0.84132403
25949,LOF,0.065317325,0.0023847427,0.93229795
25950,LOF,0.057081692,0.25613537,0.6867829
25951,LOF,0.04922723,0.103342146,0.8474306
25952,LOF,0.26230687,0.077754155,0.65993893
25953,LOF,0.0034555509,0.04728369,0.9492608
25954,LOF,0.074386485,0.12128538,0.8043281
25955,LOF,0.0040470264,0.024218567,0.9717344
25956,LOF,0.0068244296,0.020650804,0.9725248
25957,LOF,0.030207023,0.0019319946,0.967861
25958,LOF,0.013579211,0.0025879205,0.9838329
25959,LOF,0.01020639,0.18472445,0.80506915
25960,LOF,0.00064129004,0.0024764948,0.9968822
25961,LOF,0.011007707,0.0020010166,0.98699135
25962,LOF,0.011567141,0.0041854633,0.98424745
25963,LOF,0.0013950969,0.013562302,0.9850426
25964,LOF,0.0133727575,0.008127938,0.9784993
25965,LOF,0.15710214,0.005514032,0.8373838
25966,LOF,0.4747986,0.015977228,0.5092241
25967,LOF,0.00080489117,0.009296009,0.9898991
25968,LOF,0.021818666,0.043543454,0.9346379
25969,LOF,0.04590653,0.0042645233,0.9498289
25970,LOF,0.0027945018,0.011176286,0.9860292
25971,LOF,0.02765211,0.0025034475,0.9698444
25972,LOF,0.014847402,0.004270212,0.98088235
25973,LOF,0.02346175,0.0009857237,0.9755525
25974,LOF,0.0040258416,0.0013867607,0.9945874
25975,LOF,0.009076531,0.00091038516,0.9900131
25976,LOF,0.022214504,0.00045828227,0.9773272
25977,LOF,0.056569107,0.004321253,0.9391096
25978,LOF,0.067216635,0.008689379,0.92409396
25979,LOF,0.023062306,0.0077479295,0.96918976
25980,LOF,0.13230522,0.018898025,0.8487967
