feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.70940447,0.005609288,0.28498626
25547,Neutral,0.7079823,0.0060570217,0.28596076
25548,Neutral,0.54892606,0.005225276,0.44584864
25549,LOF,0.39145505,0.0067471247,0.6017978
25550,LOF,0.38694358,0.02192627,0.59113014
25551,LOF,0.36365646,0.022686971,0.6136566
25552,LOF,0.35860583,0.01616075,0.6252334
25553,Neutral,0.9104862,0.002163643,0.08735021
25554,Neutral,0.5125516,0.012076956,0.47537142
25555,LOF,0.27301797,0.01239788,0.7145842
25556,Neutral,0.6122792,0.0071057025,0.3806151
25557,LOF,0.21436821,0.013380651,0.7722511
25558,Neutral,0.53409076,0.008719564,0.45718974
25559,LOF,0.05993738,0.0059538754,0.9341088
25560,LOF,0.013414234,0.0014815409,0.98510426
25561,LOF,0.020173684,0.0024922953,0.97733396
25562,LOF,0.0066922726,0.0017681776,0.99153954
25563,LOF,0.011135785,0.0014196011,0.98744464
25564,LOF,0.22904417,0.008002743,0.7629531
25565,LOF,0.101187095,0.036582325,0.86223054
25566,GOF,0.019725185,0.5353388,0.44493598
25567,LOF,0.0056164945,0.011413191,0.98297036
25568,LOF,0.018081753,0.0023624261,0.9795558
25569,LOF,0.0062361555,0.0017594766,0.99200433
25570,LOF,0.004804438,0.002112648,0.9930829
25571,LOF,0.0034496998,0.0016319342,0.9949183
25572,LOF,0.003805255,0.003964331,0.9922305
25573,LOF,0.0013500816,0.002316334,0.9963336
25574,LOF,0.0009388425,0.0069345897,0.9921266
25575,LOF,0.0028914073,0.0022245909,0.99488395
25576,LOF,0.0013850634,0.005975864,0.99263906
25577,LOF,0.001013979,0.0084698405,0.9905161
25578,LOF,0.17949072,0.0035362332,0.81697303
25579,LOF,0.020929877,0.002398101,0.97667205
25580,LOF,0.0023999922,0.0015084632,0.99609154
25581,LOF,0.0036039415,0.0015568382,0.99483925
25582,LOF,0.004521087,0.0012816148,0.99419725
25583,LOF,0.0028128356,0.0020542096,0.995133
25584,Neutral,0.6792617,0.0067722932,0.31396604
25585,LOF,0.00056886673,0.0034348664,0.99599624
25586,LOF,0.0019437941,0.0017162776,0.9963399
25587,LOF,0.0018120807,0.0012173598,0.99697053
25588,LOF,0.0019116803,0.0015045366,0.9965837
25589,Neutral,0.8687348,0.017904384,0.113360845
25590,LOF,0.0022648992,0.008160673,0.9895745
25591,LOF,0.038553648,0.0024182256,0.95902807
25592,LOF,0.012141727,0.016111443,0.9717468
25593,LOF,0.0068744607,0.050245024,0.9428805
25594,LOF,0.015387693,0.011571236,0.973041
25595,LOF,0.05352656,0.011988286,0.9344852
25596,LOF,0.0095332675,0.00922653,0.9812402
25597,LOF,0.0037235902,0.007157162,0.9891193
25598,LOF,0.0242014,0.0065111816,0.96928746
25599,LOF,0.003112726,0.26430756,0.73257977
25600,LOF,0.015683277,0.22038834,0.76392835
25601,LOF,0.0026250985,0.08647926,0.9108956
25602,LOF,0.01111354,0.012568912,0.9763175
25603,LOF,0.017016713,0.0036947227,0.9792885
25604,LOF,0.002185306,0.004292837,0.99352187
25605,LOF,0.0025493454,0.027515246,0.9699355
25606,LOF,0.12816171,0.109672464,0.7621658
25607,LOF,0.00066036754,0.01632282,0.9830168
25608,LOF,0.009184945,0.021891586,0.96892345
25609,LOF,0.10453956,0.11910284,0.77635765
25610,LOF,0.0021521207,0.00086590415,0.9969819
25611,LOF,0.0027963938,0.0010657294,0.9961379
25612,LOF,0.0054941713,0.00074170146,0.9937641
25613,LOF,0.005029158,0.0017908295,0.99318004
25614,LOF,0.005433797,0.001944758,0.9926214
25615,LOF,0.0018444842,0.0026367928,0.9955187
25616,LOF,0.019495456,0.0019954427,0.9785091
25617,LOF,0.01375407,0.0015509687,0.9846949
25618,LOF,0.028810916,0.0065053646,0.9646837
