feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.7091922,0.005511261,0.28529653
25547,Neutral,0.7043049,0.0067102998,0.28898475
25548,Neutral,0.5508718,0.004901092,0.44422713
25549,LOF,0.36151433,0.006342165,0.63214356
25550,LOF,0.34122956,0.021857172,0.63691324
25551,LOF,0.375171,0.024911376,0.59991765
25552,LOF,0.32408047,0.017782416,0.65813714
25553,Neutral,0.88858455,0.0025756871,0.10883968
25554,Neutral,0.5130032,0.0136517305,0.47334513
25555,LOF,0.25234345,0.012709391,0.7349472
25556,Neutral,0.61969095,0.006951513,0.37335756
25557,LOF,0.21530108,0.015573694,0.7691252
25558,Neutral,0.51479226,0.010299308,0.47490838
25559,LOF,0.05796293,0.006045656,0.93599147
25560,LOF,0.015639415,0.0018011193,0.98255944
25561,LOF,0.025646038,0.0034340175,0.9709199
25562,LOF,0.007113345,0.0016330115,0.9912537
25563,LOF,0.012456739,0.0017035324,0.9858397
25564,LOF,0.24976599,0.009771353,0.74046266
25565,LOF,0.09141283,0.027621238,0.88096595
25566,GOF,0.02060697,0.5149164,0.46447667
25567,LOF,0.003837052,0.008564778,0.9875981
25568,LOF,0.015562748,0.001948,0.9824892
25569,LOF,0.005028091,0.0013636801,0.99360824
25570,LOF,0.0070584076,0.0024351517,0.9905065
25571,LOF,0.0035155015,0.0014605141,0.99502397
25572,LOF,0.003576394,0.0034382874,0.9929853
25573,LOF,0.0012773642,0.0018366663,0.99688596
25574,LOF,0.0009151784,0.0077868956,0.99129796
25575,LOF,0.0032244283,0.0020256091,0.99474996
25576,LOF,0.0013801878,0.0060372697,0.99258256
25577,LOF,0.0012480959,0.01069011,0.9880618
25578,LOF,0.18106009,0.0036049956,0.815335
25579,LOF,0.019754104,0.0021933238,0.97805256
25580,LOF,0.0021996535,0.0010993743,0.99670094
25581,LOF,0.0034754619,0.0013281349,0.9951964
25582,LOF,0.0038187194,0.001013797,0.9951675
25583,LOF,0.0033985733,0.0020936944,0.99450773
25584,Neutral,0.612673,0.007457932,0.37986904
25585,LOF,0.00071232236,0.0032364782,0.99605125
25586,LOF,0.0024845188,0.0016661749,0.99584925
25587,LOF,0.002229651,0.0010451084,0.99672526
25588,LOF,0.0021489768,0.0013912832,0.9964598
25589,Neutral,0.8813023,0.014853982,0.10384378
25590,LOF,0.0023907786,0.008420823,0.9891884
25591,LOF,0.03588429,0.0021014775,0.9620142
25592,LOF,0.01359134,0.018244464,0.96816415
25593,LOF,0.0072995583,0.040978007,0.95172244
25594,LOF,0.013291591,0.012576241,0.9741322
25595,LOF,0.057729512,0.015276523,0.926994
25596,LOF,0.0068591167,0.0086329095,0.9845079
25597,LOF,0.0033605115,0.006780167,0.9898593
25598,LOF,0.027609987,0.0074615916,0.9649284
25599,LOF,0.0037572999,0.22242609,0.77381665
25600,LOF,0.019956538,0.23609523,0.7439483
25601,LOF,0.002429561,0.08035188,0.9172186
25602,LOF,0.010935325,0.012353849,0.97671086
25603,LOF,0.016897645,0.0033100252,0.97979236
25604,LOF,0.0023977458,0.004882812,0.9927194
25605,LOF,0.0025872237,0.024766859,0.97264594
25606,LOF,0.13615616,0.08724726,0.77659655
25607,LOF,0.00055409165,0.013704768,0.98574114
25608,LOF,0.0070977244,0.016842159,0.9760601
25609,LOF,0.115000635,0.11958729,0.76541203
25610,LOF,0.0021439523,0.0010265897,0.99682945
25611,LOF,0.0028526052,0.0013569051,0.99579054
25612,LOF,0.0065332986,0.0011111582,0.9923556
25613,LOF,0.0063947295,0.0028773102,0.990728
25614,LOF,0.006186393,0.0026300394,0.99118364
25615,LOF,0.0017575684,0.0031233046,0.9951191
25616,LOF,0.021251237,0.0023830088,0.9763657
25617,LOF,0.01521378,0.0019423447,0.9828439
25618,LOF,0.030605197,0.008462029,0.9609328
25619,LOF,0.0017030063,0.0010404423,0.9972566
25620,LOF,0.033645447,0.0031068712,0.96324766
25621,LOF,0.001127731,0.0014547665,0.99741745
25622,LOF,0.002211379,0.0024568953,0.9953317
25623,LOF,0.0035891084,0.0029972324,0.9934136
25624,LOF,0.0037458478,0.0030370867,0.99321705
25625,LOF,0.0028420093,0.0041144593,0.99304354
25626,LOF,0.022074075,0.0014800427,0.9764459
25627,Neutral,0.8884065,0.0056398218,0.1059537
25628,LOF,0.091524564,0.0013968009,0.9070786
25629,LOF,0.02820487,0.0015005366,0.9702946
25630,LOF,0.23420365,0.004740057,0.76105624
25631,Neutral,0.8696646,0.0026489585,0.12768649
25632,LOF,0.00095171155,0.0029971919,0.99605113
25633,LOF,0.09002576,0.007074616,0.90289956
25634,LOF,0.0033763736,0.00691977,0.98970383
25635,LOF,0.011041039,0.005891163,0.9830678
25636,LOF,0.0015437059,0.2525463,0.74591
25637,LOF,0.005895666,0.34136418,0.6527402
25638,LOF,0.0035354784,0.07633089,0.92013365
25639,LOF,0.0018830362,0.13841267,0.8597043
25640,Neutral,0.80271155,0.12364072,0.07364768
25641,LOF,0.0073621026,0.18152897,0.81110895
25642,LOF,0.13355702,0.010811808,0.8556312
25643,LOF,0.1172482,0.06313816,0.81961364
25644,LOF,0.002950756,0.09580831,0.9012409
25645,LOF,0.0016384695,0.05724986,0.9411116
25646,LOF,0.005737831,0.048024084,0.9462381
25647,LOF,0.0011829336,0.015813068,0.983004
25648,LOF,0.00078969117,0.011090755,0.98811954
25649,LOF,0.0006470518,0.0071064774,0.9922464
25650,LOF,0.0043185875,0.041739386,0.95394206
25651,LOF,0.0005404455,0.01492514,0.9845344
25652,LOF,0.0018063327,0.026086418,0.97210723
25653,LOF,0.0097543625,0.06921721,0.92102844
25654,LOF,0.0006387465,0.008174367,0.9911869
25655,LOF,0.025863739,0.10523042,0.86890584
25656,LOF,0.12398785,0.0035339429,0.87247825
25657,LOF,0.12984617,0.0011025779,0.8690513
25658,LOF,0.022795534,0.0045068664,0.97269756
25659,LOF,0.15996869,0.0061518177,0.83387953
25660,LOF,0.003050396,0.0034264273,0.9935231
25661,LOF,0.028772408,0.0020228212,0.9692048
25662,LOF,0.0034141212,0.0013882983,0.9951976
25663,LOF,0.0057075177,0.0037519592,0.9905405
25664,LOF,0.0047516115,0.0034794614,0.99176896
25665,LOF,0.008012973,0.0014788291,0.9905082
25666,LOF,0.009243288,0.013189805,0.9775669
25667,LOF,0.014692066,0.0018334606,0.98347443
25668,LOF,0.007175431,0.0033792362,0.9894454
25669,LOF,0.0062233903,0.0045824815,0.98919415
25670,LOF,0.005722721,0.0047494452,0.98952776
25671,LOF,0.019122211,0.0009897187,0.9798881
25672,LOF,0.008307586,0.0012766409,0.9904158
25673,LOF,0.002568243,0.002528015,0.9949038
25674,LOF,0.002831479,0.002776344,0.9943922
25675,LOF,0.0049130186,0.0029970563,0.99208987
25676,LOF,0.001445033,0.0012167904,0.9973381
25677,LOF,0.005290084,0.0030867062,0.9916232
25678,LOF,0.13321124,0.0062437654,0.860545
25679,LOF,0.021110695,0.009228967,0.96966034
25680,LOF,0.004585647,0.008850445,0.9865639
25681,LOF,0.016282579,0.009187676,0.97452974
25682,LOF,0.12581572,0.010831953,0.86335236
25683,LOF,0.017495919,0.01127162,0.97123253
25684,LOF,0.00880605,0.00450583,0.9866881
25685,LOF,0.018869255,0.003071691,0.97805905
25686,LOF,0.009673786,0.0036908218,0.9866354
25687,LOF,0.017950699,0.0022397442,0.9798095
25688,LOF,0.05262472,0.009646208,0.93772906
25689,LOF,0.019373469,0.006138503,0.974488
25690,LOF,0.032564152,0.0033955483,0.9640403
25691,LOF,0.45149752,0.006479664,0.5420228
25692,LOF,0.17353721,0.0005078268,0.8259549
25693,LOF,0.02372353,0.12216102,0.8541155
25694,LOF,0.025328202,0.0003122863,0.9743595
25695,LOF,0.0066381036,0.0003332778,0.9930286
25696,LOF,0.0109806685,0.0008961596,0.9881231
25697,LOF,0.11830609,0.00896892,0.87272495
25698,LOF,0.05472485,0.13207997,0.81319517
25699,LOF,0.074313164,0.021270502,0.9044163
25700,LOF,0.01922782,0.00089238083,0.9798798
25701,LOF,0.01295938,0.014781132,0.97225946
25702,LOF,0.064909324,0.2759288,0.65916187
25703,LOF,0.00075300364,0.0059795217,0.99326754
25704,LOF,0.019241102,0.004039858,0.976719
25705,LOF,0.021716747,0.037134733,0.94114846
25706,LOF,0.037133727,0.14089112,0.8219751
25707,LOF,0.029632341,0.121819474,0.8485482
25708,LOF,0.0063593015,0.077200964,0.9164397
25709,LOF,0.014261978,0.0023978988,0.9833401
25710,LOF,0.0007675813,0.009437838,0.98979455
25711,LOF,0.0031884944,0.0063385693,0.99047285
25712,LOF,0.0016515071,0.03606899,0.9622795
25713,LOF,0.0023015707,0.005482875,0.9922156
25714,LOF,0.044018026,0.015287926,0.94069403
25715,LOF,0.0014801786,0.0044369395,0.99408287
25716,LOF,0.000802424,0.013364203,0.98583335
25717,LOF,0.0005976999,0.009373807,0.99002844
25718,LOF,0.0021181582,0.0052095754,0.9926723
25719,LOF,0.0023333903,0.00447554,0.99319106
25720,LOF,0.0021179698,0.002949548,0.9949325
25721,LOF,0.0020019182,0.0050974544,0.9929006
25722,LOF,0.002670936,0.008533894,0.98879516
25723,LOF,0.0038156374,0.005286607,0.9908977
25724,LOF,0.004590125,0.006390687,0.9890192
25725,LOF,0.0014786929,0.0030390949,0.9954822
25726,LOF,0.0017873911,0.006626947,0.9915856
25727,LOF,0.0011931093,0.002971336,0.99583554
25728,LOF,0.0023269134,0.004956563,0.9927166
25729,LOF,0.0024255132,0.0051802993,0.9923942
25730,LOF,0.0027072872,0.0055318535,0.99176085
25731,LOF,0.0016679653,0.010299224,0.9880328
25732,LOF,0.0022602808,0.003220358,0.9945194
25733,LOF,0.0031451697,0.0041427487,0.99271214
25734,LOF,0.00055395503,0.012390291,0.9870558
25735,LOF,0.0014096271,0.002495448,0.9960949
25736,LOF,0.0016913053,0.0033932033,0.9949155
25737,LOF,0.0042196624,0.00537441,0.99040586
25738,LOF,0.0016493318,0.0063878973,0.99196285
25739,LOF,0.0034855434,0.006393382,0.9901211
25740,LOF,0.011099112,0.010553567,0.9783473
25741,LOF,0.001927748,0.0045466013,0.9935256
25742,LOF,0.045798965,0.0065166075,0.94768447
25743,LOF,0.0037192001,0.0032522767,0.99302846
25744,LOF,0.25498092,0.18294545,0.56207365
25745,LOF,0.0032519922,0.0034759657,0.9932721
25746,LOF,0.0015418994,0.0063259997,0.9921321
25747,LOF,0.0048078895,0.0038545534,0.99133754
25748,LOF,0.027227972,0.01966446,0.95310754
25749,LOF,0.0014460967,0.0034905067,0.99506336
25750,LOF,0.0035460754,0.0053991275,0.99105483
25751,LOF,0.042420615,0.012184551,0.9453948
25752,LOF,0.063112676,0.21561523,0.7212721
25753,LOF,0.0028843358,0.03585735,0.9612583
25754,GOF,0.0012072346,0.7628095,0.23598324
25755,LOF,0.002797946,0.0474238,0.94977826
25756,LOF,0.019886902,0.16477424,0.81533885
25757,GOF,0.0008966475,0.8507492,0.14835417
25758,GOF,0.0055089644,0.68473047,0.3097606
25759,LOF,0.0014513328,0.1571597,0.84138894
25760,LOF,0.002011167,0.018409677,0.9795791
25761,GOF,0.05542352,0.6200938,0.32448262
