feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.73515797,0.0049841376,0.25985792
25547,Neutral,0.69201994,0.0058756033,0.30210444
25548,Neutral,0.55274695,0.0043980107,0.44285506
25549,LOF,0.38087478,0.0058799917,0.61324525
25550,LOF,0.36383986,0.022367787,0.61379236
25551,LOF,0.37125736,0.02324356,0.60549915
25552,LOF,0.33229712,0.016630067,0.6510728
25553,Neutral,0.90117943,0.0021670081,0.09665347
25554,Neutral,0.49917832,0.012720588,0.48810107
25555,LOF,0.24311787,0.011734253,0.7451479
25556,Neutral,0.62147874,0.007021531,0.3714998
25557,LOF,0.20866308,0.015103905,0.776233
25558,Neutral,0.50310755,0.010453511,0.48643893
25559,LOF,0.05606233,0.0071761147,0.93676156
25560,LOF,0.01840466,0.0020952092,0.9795002
25561,LOF,0.026143342,0.0045150034,0.96934164
25562,LOF,0.0069773863,0.0016797045,0.9913429
25563,LOF,0.010890731,0.00161707,0.9874922
25564,LOF,0.22414264,0.0101458905,0.7657115
25565,LOF,0.094603986,0.029072156,0.8763238
25566,GOF,0.016521513,0.53315,0.45032844
25567,LOF,0.006569001,0.012353756,0.98107725
25568,LOF,0.015568074,0.0018814892,0.98255044
25569,LOF,0.0073154387,0.0019136195,0.99077094
25570,LOF,0.0055466206,0.0027261134,0.99172723
25571,LOF,0.0033680857,0.0016668208,0.994965
25572,LOF,0.0037079484,0.0045451927,0.9917469
25573,LOF,0.0012474714,0.0028740359,0.99587846
25574,LOF,0.0007113261,0.009381562,0.98990715
25575,LOF,0.0030911013,0.0028654395,0.9940434
25576,LOF,0.0013091238,0.0072135977,0.9914773
25577,LOF,0.0014228487,0.01517258,0.9834046
25578,LOF,0.17970712,0.0032592434,0.81703365
25579,LOF,0.021851469,0.002039288,0.97610927
25580,LOF,0.0021199961,0.0014284558,0.9964515
25581,LOF,0.003531492,0.001668356,0.9948002
25582,LOF,0.0041762814,0.0013308425,0.9944929
25583,LOF,0.0028343282,0.0023874312,0.9947783
25584,Neutral,0.62165576,0.0072921636,0.37105206
25585,LOF,0.00056457263,0.0036488154,0.9957866
25586,LOF,0.002767692,0.0023570824,0.99487525
25587,LOF,0.0026722823,0.0017426407,0.9955851
25588,LOF,0.0022377893,0.0020260864,0.9957361
25589,Neutral,0.90077424,0.014070531,0.08515518
25590,LOF,0.0027890808,0.014620778,0.98259014
25591,LOF,0.042350154,0.0026946948,0.95495516
25592,LOF,0.018360922,0.02531922,0.9563198
25593,LOF,0.009905717,0.044953395,0.94514084
25594,LOF,0.015226453,0.014223237,0.9705503
25595,LOF,0.058045443,0.015470425,0.92648417
25596,LOF,0.00825195,0.009235556,0.9825125
25597,LOF,0.0043205004,0.008480489,0.987199
25598,LOF,0.026986003,0.0072808494,0.9657331
25599,LOF,0.003198901,0.20280844,0.7939927
25600,LOF,0.02190903,0.22045392,0.7576371
25601,LOF,0.0019776102,0.0758605,0.9221619
25602,LOF,0.009345024,0.009193662,0.98146135
25603,LOF,0.014289875,0.0025538136,0.98315626
25604,LOF,0.0020860222,0.003952957,0.9939611
25605,LOF,0.0023950383,0.01927174,0.97833323
25606,LOF,0.13154109,0.077317,0.79114187
25607,LOF,0.00061193254,0.013440779,0.98594725
25608,LOF,0.008645087,0.017480867,0.97387403
25609,LOF,0.13153276,0.13299303,0.73547417
25610,LOF,0.0019856093,0.0011289663,0.99688536
25611,LOF,0.0027730544,0.0011858555,0.99604106
25612,LOF,0.006722477,0.0011303881,0.99214715
25613,LOF,0.006771877,0.002630198,0.9905979
25614,LOF,0.005398439,0.0025426585,0.9920589
25615,LOF,0.0017589821,0.0025684412,0.9956726
25616,LOF,0.019949997,0.0020301146,0.97801995
25617,LOF,0.013600296,0.0020064868,0.9843932
25618,LOF,0.027329002,0.0073592337,0.9653118
25619,LOF,0.0016909129,0.0009676415,0.99734145
25620,LOF,0.030704727,0.0028414987,0.9664538
25621,LOF,0.0012245602,0.0014064732,0.99736893
25622,LOF,0.0018329191,0.0021819149,0.99598515
25623,LOF,0.0029809603,0.0023449818,0.9946741
25624,LOF,0.003936434,0.0030330922,0.9930305
25625,LOF,0.0028738005,0.0042963116,0.99282986
25626,LOF,0.019986976,0.0015643045,0.97844875
25627,Neutral,0.86177665,0.00631123,0.13191214
25628,LOF,0.08829827,0.0013368098,0.910365
25629,LOF,0.02817771,0.0015266428,0.97029567
25630,LOF,0.2370286,0.004160116,0.7588113
25631,Neutral,0.86977303,0.002583311,0.1276436
25632,LOF,0.00085563195,0.0031357335,0.99600863
25633,LOF,0.08998846,0.0073364363,0.90267515
25634,LOF,0.004009964,0.009261819,0.98672825
25635,LOF,0.010452278,0.0060875597,0.9834601
25636,LOF,0.0015477055,0.25392902,0.7445232
25637,LOF,0.005522552,0.27290347,0.721574
25638,LOF,0.0033418876,0.067370065,0.929288
25639,LOF,0.0020836715,0.121106155,0.8768102
25640,Neutral,0.83668953,0.09081563,0.07249483
25641,LOF,0.006926818,0.20731667,0.7857565
25642,LOF,0.13764745,0.012505213,0.8498474
25643,LOF,0.119532734,0.061723832,0.81874347
25644,LOF,0.0029576973,0.09911008,0.8979322
25645,LOF,0.0014707366,0.05570858,0.9428207
25646,LOF,0.0054871426,0.03500865,0.95950425
25647,LOF,0.0010618176,0.016416654,0.9825216
25648,LOF,0.00084917154,0.013377952,0.9857729
25649,LOF,0.0006233354,0.009375537,0.9900011
25650,LOF,0.005259441,0.061732046,0.93300855
25651,LOF,0.00075186644,0.025145061,0.97410303
25652,LOF,0.0019029008,0.031786054,0.96631104
25653,LOF,0.010209904,0.07940017,0.91038996
25654,LOF,0.0006178149,0.010872625,0.9885096
25655,LOF,0.03147893,0.12998365,0.83853745
25656,LOF,0.1357889,0.004165567,0.86004555
25657,LOF,0.15249534,0.0017786396,0.8457261
25658,LOF,0.022328224,0.0055652536,0.9721066
25659,LOF,0.13311076,0.006094387,0.8607949
25660,LOF,0.0024709005,0.003911796,0.9936173
25661,LOF,0.021097187,0.0018329548,0.97706985
25662,LOF,0.0031778188,0.0013342503,0.99548787
25663,LOF,0.0051856684,0.0034046834,0.9914097
25664,LOF,0.0045786467,0.0034978213,0.9919235
25665,LOF,0.0081489375,0.0014562394,0.9903949
25666,LOF,0.0076039126,0.013330279,0.9790658
25667,LOF,0.013674192,0.0016172412,0.98470855
25668,LOF,0.0069180084,0.0032635175,0.9898185
25669,LOF,0.0059539406,0.00392699,0.9901191
25670,LOF,0.005105788,0.004952224,0.98994195
25671,LOF,0.015240695,0.0009904889,0.9837689
25672,LOF,0.007183727,0.0011640245,0.9916522
25673,LOF,0.0027725336,0.0024996852,0.9947278
25674,LOF,0.0028358735,0.002730542,0.9944336
25675,LOF,0.0046899254,0.0033069435,0.9920032
25676,LOF,0.0017494829,0.0014184345,0.9968321
25677,LOF,0.005223698,0.0032778943,0.9914984
25678,LOF,0.11825468,0.007456049,0.8742893
25679,LOF,0.017450511,0.009847765,0.9727017
25680,LOF,0.004172543,0.007972693,0.9878548
25681,LOF,0.014473835,0.008329725,0.97719646
25682,LOF,0.11309006,0.0086041195,0.87830585
25683,LOF,0.013654794,0.012721339,0.9736239
25684,LOF,0.008041109,0.004092622,0.9878663
25685,LOF,0.024449421,0.0035338742,0.9720167
25686,LOF,0.008630706,0.004314783,0.9870545
25687,LOF,0.01855893,0.0025526905,0.97888833
25688,LOF,0.060385726,0.010901381,0.92871284
25689,LOF,0.016733369,0.0055701854,0.9776964
25690,LOF,0.030667627,0.0032803393,0.966052
25691,LOF,0.41720775,0.0062646056,0.5765276
25692,LOF,0.16298336,0.00047203118,0.8365446
25693,LOF,0.022967465,0.14027224,0.8367603
25694,LOF,0.02663987,0.0003060856,0.973054
25695,LOF,0.0073800725,0.00040249486,0.9922174
25696,LOF,0.01156736,0.0009628671,0.9874698
25697,LOF,0.11640407,0.009061848,0.8745341
25698,LOF,0.056415334,0.13906361,0.8045211
25699,LOF,0.081716366,0.019220056,0.8990635
