feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.7394225,0.0018452872,0.2587322
25547,Neutral,0.8014523,0.001208394,0.19733931
25548,Neutral,0.71432817,0.0014930611,0.28417873
25549,LOF,0.47506624,0.002070132,0.5228636
25550,LOF,0.47035953,0.0044823126,0.52515817
25551,LOF,0.38911468,0.005465396,0.60541993
25552,LOF,0.43598837,0.005050539,0.55896115
25553,Neutral,0.91951376,0.0013909336,0.07909532
25554,Neutral,0.6428971,0.0036574048,0.35344544
25555,LOF,0.3912991,0.0041389847,0.6045619
25556,Neutral,0.7828553,0.0019651055,0.21517962
25557,LOF,0.29902148,0.0041392646,0.6968393
25558,Neutral,0.6730673,0.0028050926,0.32412764
25559,LOF,0.05435541,0.00898903,0.9366556
25560,LOF,0.008581119,0.007351802,0.9840671
25561,LOF,0.035756245,0.01074749,0.9534962
25562,LOF,0.0066466443,0.0025036288,0.99084973
25563,LOF,0.009707052,0.0012622173,0.9890308
25564,LOF,0.0632597,0.004493372,0.932247
25565,LOF,0.04554439,0.015096656,0.93935895
25566,GOF,0.017509889,0.61219776,0.37029234
25567,LOF,0.0043251966,0.008563738,0.9871111
25568,LOF,0.019312484,0.0023012718,0.9783862
25569,LOF,0.0134201255,0.0019152735,0.9846646
25570,LOF,0.008693934,0.0067487503,0.9845574
25571,LOF,0.00554504,0.006430366,0.98802453
25572,LOF,0.0061955317,0.02229542,0.9715091
25573,LOF,0.0026411682,0.005901409,0.9914574
25574,LOF,0.0018224498,0.017294146,0.9808834
25575,LOF,0.0063034114,0.009356564,0.9843401
25576,LOF,0.0016627492,0.022453409,0.9758839
25577,LOF,0.0019167985,0.03704975,0.9610334
25578,LOF,0.22304152,0.0043438664,0.7726146
25579,LOF,0.069435365,0.0031641172,0.9274006
25580,LOF,0.0060990728,0.0021584358,0.9917425
25581,LOF,0.007237339,0.004360842,0.98840183
25582,LOF,0.0067100814,0.0027681515,0.9905218
25583,LOF,0.011463576,0.0063758087,0.98216057
25584,Neutral,0.83818805,0.006851597,0.1549603
25585,LOF,0.001586616,0.021159144,0.9772543
25586,LOF,0.00425161,0.007318349,0.98843
25587,LOF,0.0032076747,0.0029029062,0.99388945
25588,LOF,0.0027323177,0.0039761355,0.9932915
25589,Neutral,0.94501615,0.011522631,0.043461174
25590,LOF,0.0015088189,0.011273422,0.9872177
25591,LOF,0.04716603,0.0040792935,0.94875467
25592,LOF,0.025196845,0.028945258,0.94585794
25593,LOF,0.007689466,0.05711953,0.935191
25594,LOF,0.005163393,0.0035879663,0.9912486
25595,LOF,0.066678755,0.004005401,0.92931587
25596,LOF,0.0070143114,0.0029026498,0.99008304
25597,LOF,0.001971968,0.0021296653,0.9958983
25598,LOF,0.030777983,0.003157564,0.96606445
25599,LOF,0.0033494746,0.12891613,0.8677344
25600,LOF,0.020123806,0.19087204,0.7890041
25601,LOF,0.0015268024,0.028975125,0.96949804
25602,LOF,0.006563062,0.010380182,0.9830567
25603,LOF,0.07327147,0.012981521,0.913747
25604,LOF,0.0037546048,0.020805921,0.9754395
25605,LOF,0.0039685126,0.041789554,0.95424193
25606,LOF,0.07093766,0.14846307,0.78059924
25607,LOF,0.0013394831,0.020396065,0.97826445
25608,LOF,0.01879309,0.037639346,0.9435676
25609,LOF,0.08321552,0.1096272,0.8071573
25610,LOF,0.0022457032,0.0014817521,0.99627256
25611,LOF,0.0015357529,0.0021415674,0.99632275
25612,LOF,0.0056664697,0.0021656258,0.9921679
25613,LOF,0.0052682934,0.003847887,0.99088377
25614,LOF,0.007971872,0.0052420907,0.98678607
25615,LOF,0.0018568063,0.005530281,0.99261284
25616,LOF,0.026304115,0.008657292,0.96503866
25617,LOF,0.022729442,0.0048082517,0.97246236
25618,LOF,0.04505338,0.043729264,0.9112174
25619,LOF,0.0012436003,0.0026661395,0.99609023
25620,LOF,0.03141931,0.0049329256,0.9636478
25621,LOF,0.0019431708,0.0017818566,0.99627495
25622,LOF,0.0033359763,0.0048219957,0.99184203
25623,LOF,0.0030399594,0.0076290686,0.989331
25624,LOF,0.003988047,0.0037551569,0.99225676
25625,LOF,0.0030820072,0.0042226417,0.99269533
25626,LOF,0.017438227,0.002287905,0.98027384
25627,Neutral,0.9272426,0.0012892254,0.071468174
25628,LOF,0.07349268,0.0008316101,0.9256757
25629,LOF,0.03002845,0.002584632,0.96738696
25630,LOF,0.28070483,0.002840849,0.71645427
25631,Neutral,0.85185796,0.0010982605,0.14704381
25632,LOF,0.001026757,0.005179001,0.9937942
25633,LOF,0.13378847,0.010893691,0.8553179
25634,LOF,0.008204994,0.01618601,0.975609
25635,LOF,0.009261659,0.0040350105,0.9867033
25636,LOF,0.0015367962,0.28780967,0.7106535
25637,LOF,0.004404654,0.35519233,0.640403
25638,LOF,0.0018994829,0.1878809,0.81021965
25639,LOF,0.0020490708,0.2482693,0.74968165
25640,Neutral,0.84712726,0.041419692,0.111453116
25641,LOF,0.012775319,0.12239384,0.8648308
25642,LOF,0.19189538,0.01818349,0.7899211
25643,LOF,0.09600191,0.0290893,0.8749088
25644,LOF,0.0020175965,0.3570948,0.6408877
25645,LOF,0.0018074632,0.2398909,0.7583016
25646,LOF,0.003087959,0.07995956,0.9169525
25647,LOF,0.00071731553,0.030374542,0.96890813
25648,LOF,0.00070346927,0.080916174,0.9183803
25649,LOF,0.00045734172,0.03244322,0.9670994
25650,LOF,0.0034964217,0.3360561,0.6604475
25651,LOF,0.0004934203,0.054052982,0.9454536
25652,LOF,0.0009901591,0.060615286,0.93839455
25653,LOF,0.005869274,0.14360294,0.8505278
25654,LOF,0.0005643989,0.030895967,0.96853966
25655,LOF,0.009205677,0.37878096,0.61201334
25656,LOF,0.19662945,0.026948772,0.7764217
25657,LOF,0.12999502,0.0080809845,0.861924
25658,LOF,0.019250859,0.05465627,0.9260928
25659,LOF,0.180463,0.03829701,0.78124
25660,LOF,0.0023283893,0.0034525099,0.99421906
25661,LOF,0.020859575,0.002258889,0.97688156
25662,LOF,0.0026014582,0.0013940913,0.9960044
25663,LOF,0.0046440433,0.0015513018,0.9938047
25664,LOF,0.0053295176,0.0032105597,0.99145997
25665,LOF,0.008337336,0.00064376707,0.9910189
25666,LOF,0.002517931,0.004192895,0.9932892
25667,LOF,0.019055404,0.0010655009,0.97987914
25668,LOF,0.0042745923,0.0020120218,0.9937133
