feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.6664534,0.002998181,0.3305484
25547,Neutral,0.73951894,0.0029341194,0.2575469
25548,Neutral,0.5875495,0.003269058,0.40918142
25549,LOF,0.40112758,0.004148714,0.59472376
25550,LOF,0.36868554,0.009370378,0.6219441
25551,LOF,0.3274786,0.012330095,0.6601913
25552,LOF,0.37224105,0.010128961,0.61762995
25553,Neutral,0.9265938,0.0014570992,0.071949236
25554,Neutral,0.5137452,0.007857228,0.47839758
25555,LOF,0.27600005,0.0064030057,0.71759695
25556,Neutral,0.684279,0.004295823,0.31142518
25557,LOF,0.21959938,0.0071285507,0.77327204
25558,Neutral,0.56317836,0.006269038,0.43055266
25559,LOF,0.06767606,0.0122035025,0.9201204
25560,LOF,0.009103057,0.0032186601,0.98767823
25561,LOF,0.028464066,0.007979706,0.96355623
25562,LOF,0.006214451,0.0015284427,0.9922571
25563,LOF,0.015467686,0.0013356262,0.98319674
25564,LOF,0.084700525,0.0058943136,0.9094052
25565,LOF,0.034951594,0.024821619,0.94022673
25566,LOF,0.018639117,0.48788846,0.49347243
25567,LOF,0.003263029,0.012785715,0.98395133
25568,LOF,0.013794638,0.002483999,0.9837213
25569,LOF,0.010520939,0.0018810907,0.987598
25570,LOF,0.005943466,0.0029175496,0.991139
25571,LOF,0.002260363,0.0022317844,0.99550784
25572,LOF,0.0030150635,0.0070817247,0.9899032
25573,LOF,0.0011403598,0.0028185253,0.99604106
25574,LOF,0.0009491616,0.010738054,0.9883128
25575,LOF,0.0045820526,0.0028957378,0.9925222
25576,LOF,0.0009613233,0.0063181394,0.9927206
25577,LOF,0.001306045,0.013841577,0.9848524
25578,LOF,0.28778017,0.0053714095,0.70684844
25579,LOF,0.072734684,0.0032580206,0.92400736
25580,LOF,0.0035183,0.0011475869,0.9953341
25581,LOF,0.006952898,0.0029726997,0.99007434
25582,LOF,0.0068185,0.0022458546,0.9909356
25583,LOF,0.0039932127,0.0025239722,0.99348277
25584,Neutral,0.83491516,0.005503095,0.15958172
25585,LOF,0.0010148446,0.012402155,0.98658293
25586,LOF,0.004103214,0.0052608987,0.99063593
25587,LOF,0.0029282155,0.0018691423,0.99520266
25588,LOF,0.0024614984,0.0021695215,0.9953689
25589,Neutral,0.9246519,0.011768114,0.06357996
25590,LOF,0.0013975583,0.008131252,0.99047124
25591,LOF,0.05169434,0.003224753,0.9450809
25592,LOF,0.029494464,0.026661908,0.9438436
25593,LOF,0.008369438,0.05119573,0.9404348
25594,LOF,0.014457476,0.014792219,0.97075033
25595,LOF,0.10719884,0.014369436,0.8784317
25596,LOF,0.009843929,0.006505928,0.98365015
25597,LOF,0.0040148534,0.0040900726,0.991895
25598,LOF,0.03288096,0.0067742188,0.9603448
25599,LOF,0.002918317,0.16431963,0.83276206
25600,LOF,0.017308878,0.22547291,0.75721824
25601,LOF,0.0016968808,0.03727085,0.9610322
25602,LOF,0.005170216,0.010899608,0.9839302
