feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.6344917,0.0049117086,0.36059663
25547,Neutral,0.7502435,0.0039182818,0.24583825
25548,Neutral,0.6392481,0.0035951838,0.35715675
25549,LOF,0.44765124,0.005110636,0.5472381
25550,LOF,0.36498505,0.017410431,0.6176045
25551,LOF,0.3329443,0.020697745,0.64635795
25552,LOF,0.34523645,0.012392499,0.64237106
25553,Neutral,0.90559286,0.0018507703,0.09255639
25554,Neutral,0.5687347,0.00876526,0.4225
25555,LOF,0.316174,0.010263108,0.67356294
25556,Neutral,0.7199549,0.004705464,0.27533966
25557,LOF,0.21918541,0.011148199,0.76966643
25558,Neutral,0.53770614,0.0074991,0.45479476
25559,LOF,0.046552446,0.0030617374,0.9503858
25560,LOF,0.009018709,0.00248543,0.9884958
25561,LOF,0.026248824,0.0053224834,0.96842873
25562,LOF,0.009019279,0.0016962002,0.98928446
25563,LOF,0.016272722,0.0022268395,0.9815004
25564,LOF,0.20156367,0.0068325913,0.7916038
25565,LOF,0.07984344,0.02838274,0.8917738
25566,GOF,0.014754908,0.6466168,0.33862823
25567,LOF,0.005920877,0.013875443,0.98020375
25568,LOF,0.016516035,0.001986855,0.98149705
25569,LOF,0.007362939,0.0014856122,0.9911514
25570,LOF,0.004245451,0.0025223948,0.99323213
25571,LOF,0.0028506175,0.0017870099,0.99536246
25572,LOF,0.002904862,0.0031646653,0.99393046
25573,LOF,0.0017944318,0.002450959,0.9957546
25574,LOF,0.0011021075,0.0072829816,0.99161494
25575,LOF,0.0016759958,0.0022776441,0.99604636
25576,LOF,0.00094642764,0.0052918317,0.9937617
25577,LOF,0.0006857968,0.005988958,0.99332523
25578,LOF,0.21764341,0.0030473995,0.7793092
25579,LOF,0.032654136,0.0024972372,0.96484864
25580,LOF,0.0017859596,0.0010972118,0.9971168
25581,LOF,0.0045934957,0.0016460312,0.9937604
25582,LOF,0.00566806,0.0013472886,0.99298465
25583,LOF,0.002098734,0.002671588,0.9952297
25584,Neutral,0.6629827,0.005113758,0.33190352
25585,LOF,0.00076472986,0.0032076866,0.9960276
25586,LOF,0.0017606108,0.0015778665,0.99666154
25587,LOF,0.001866079,0.0011194814,0.9970144
25588,LOF,0.0013072734,0.0012212206,0.9974716
25589,Neutral,0.9015046,0.013729289,0.08476608
25590,LOF,0.001754574,0.0063318005,0.9919137
25591,LOF,0.04180114,0.0022049278,0.95599395
25592,LOF,0.012029235,0.01704956,0.9709212
25593,LOF,0.0055499054,0.03355157,0.9608986
25594,LOF,0.012876755,0.011102871,0.97602034
25595,LOF,0.0616355,0.011754107,0.9266104
25596,LOF,0.011723872,0.010833713,0.9774424
25597,LOF,0.0032365865,0.0056588254,0.99110454
25598,LOF,0.024762752,0.006568377,0.96866894
25599,LOF,0.003515871,0.29495996,0.7015242
25600,LOF,0.017918749,0.25992212,0.72215915
25601,LOF,0.0021798876,0.10303263,0.89478755
25602,LOF,0.013520875,0.014305657,0.9721735
25603,LOF,0.016077375,0.002889577,0.9810331
25604,LOF,0.0023405338,0.004112429,0.993547
25605,LOF,0.0029699344,0.028613364,0.96841675
25606,LOF,0.114959896,0.08997185,0.79506826
25607,LOF,0.0005940102,0.017688401,0.9817176
25608,LOF,0.013711159,0.020089282,0.9661995
25609,LOF,0.12607473,0.10103923,0.77288604
25610,LOF,0.0015903648,0.0009978964,0.9974118
25611,LOF,0.0022767268,0.0016254042,0.9960978
25612,LOF,0.006902699,0.00090337306,0.99219394
25613,LOF,0.006408383,0.0028050763,0.9907865
25614,LOF,0.0053508007,0.0027564727,0.9918927
25615,LOF,0.0017939698,0.004312943,0.99389315
25616,LOF,0.019823661,0.003008106,0.9771682
25617,LOF,0.013359602,0.0022736753,0.9843667
25618,LOF,0.04192888,0.011284382,0.9467867
25619,LOF,0.0015427029,0.0011515315,0.99730575
25620,LOF,0.03292706,0.0045139235,0.96255904
25621,LOF,0.0014415019,0.0017917529,0.9967668
25622,LOF,0.0025204858,0.0025445386,0.994935
25623,LOF,0.0031016248,0.0032590076,0.9936394
25624,LOF,0.0030839557,0.002616351,0.99429965
25625,LOF,0.003755159,0.0038446498,0.99240017
25626,LOF,0.016521085,0.001542222,0.98193675
25627,Neutral,0.8954094,0.0052429084,0.09934771
25628,LOF,0.089898,0.0013747639,0.9087272
25629,LOF,0.02985601,0.0015283658,0.9686156
25630,LOF,0.26164597,0.0028392985,0.7355147
25631,Neutral,0.8500656,0.0025272856,0.14740705
25632,LOF,0.0007649495,0.0039864364,0.9952486
25633,LOF,0.07650912,0.004429876,0.919061
25634,LOF,0.0032056042,0.0061130654,0.99068135
25635,LOF,0.010485905,0.0064505255,0.9830635
25636,LOF,0.0011951043,0.23963048,0.7591744
25637,LOF,0.003597604,0.36294076,0.63346165
25638,LOF,0.0022627825,0.104019724,0.8937175
25639,LOF,0.001599686,0.16913176,0.8292686
25640,Neutral,0.8252926,0.107772075,0.06693536
25641,LOF,0.006350806,0.1685027,0.82514644
25642,LOF,0.1115178,0.010344362,0.87813777
25643,LOF,0.09798152,0.06691835,0.8351001
25644,LOF,0.0031894532,0.06872145,0.92808914
25645,LOF,0.002031603,0.049921554,0.94804686
25646,LOF,0.0065783863,0.02625576,0.9671659
25647,LOF,0.0012974609,0.020606928,0.97809565
25648,LOF,0.001183594,0.013787566,0.98502886
25649,LOF,0.00054122304,0.0068130945,0.9926456
25650,LOF,0.005168956,0.049685463,0.94514555
25651,LOF,0.00048720828,0.01428489,0.98522794
25652,LOF,0.0017610579,0.027224507,0.9710144
25653,LOF,0.014703687,0.08502337,0.9002729
25654,LOF,0.0006227877,0.012259769,0.98711747
25655,LOF,0.04408093,0.12207065,0.8338485
25656,LOF,0.13414264,0.0053054737,0.8605519
25657,LOF,0.14235026,0.0015430728,0.85610664
25658,LOF,0.019788805,0.00570466,0.97450656
25659,LOF,0.22049275,0.006559229,0.77294797
25660,LOF,0.002592191,0.0030809066,0.9943269
25661,LOF,0.023697875,0.0015475013,0.9747547
25662,LOF,0.0029913476,0.0009562585,0.9960524
25663,LOF,0.005489469,0.0031142074,0.99139637
25664,LOF,0.008844664,0.0039968025,0.9871586
25665,LOF,0.008233928,0.0011593488,0.99060667
25666,LOF,0.008524561,0.01002314,0.9814523
25667,LOF,0.011299085,0.0010903068,0.9876106
25668,LOF,0.005948697,0.0026438376,0.99140745
25669,LOF,0.005569956,0.0038198635,0.9906102
25670,LOF,0.008292801,0.006661473,0.98504573
25671,LOF,0.018541882,0.0012315384,0.98022664
25672,LOF,0.007581941,0.0010508933,0.99136716
25673,LOF,0.0030980513,0.002432752,0.99446917
25674,LOF,0.0032610158,0.0031897712,0.9935493
25675,LOF,0.005647282,0.0033688112,0.99098384
25676,LOF,0.0014790426,0.0011739258,0.997347
25677,LOF,0.0055250763,0.002273127,0.9922018
25678,LOF,0.13211724,0.0047083045,0.86317444
25679,LOF,0.01655601,0.008754947,0.97468907
25680,LOF,0.004432536,0.005328281,0.99023914
25681,LOF,0.015779687,0.0059349053,0.97828543
25682,LOF,0.100656345,0.008752421,0.89059126
25683,LOF,0.017622013,0.012517669,0.9698603
25684,LOF,0.009262496,0.0041413265,0.98659617
25685,LOF,0.014052606,0.0025905664,0.98335683
25686,LOF,0.009050759,0.0037928587,0.9871564
25687,LOF,0.023309704,0.0035462757,0.97314394
25688,LOF,0.07098957,0.008016135,0.92099434
25689,LOF,0.015749764,0.0036461023,0.98060405
25690,LOF,0.033305332,0.0022750525,0.96441966
25691,Neutral,0.5383393,0.003258253,0.45840243
25692,LOF,0.23466769,0.00067378266,0.7646585
25693,LOF,0.02081972,0.09940694,0.8797733
25694,LOF,0.024585497,0.00039623797,0.9750183
25695,LOF,0.006213862,0.0003647648,0.9934214
25696,LOF,0.011867745,0.0011980362,0.9869342
25697,LOF,0.11387507,0.010945328,0.8751796
25698,LOF,0.03576952,0.11084355,0.8533869
25699,LOF,0.0784115,0.020107545,0.9014809
25700,LOF,0.017381324,0.0007616234,0.9818571
25701,LOF,0.011696426,0.0112699475,0.97703356
25702,LOF,0.057597928,0.32180002,0.6206021
25703,LOF,0.0008427197,0.007121581,0.9920357
25704,LOF,0.01415638,0.0034246386,0.98241895
25705,LOF,0.01793891,0.026474124,0.95558697
25706,LOF,0.050428435,0.14858775,0.8009838
25707,LOF,0.025535962,0.13873446,0.8357296
25708,LOF,0.0064099887,0.10059644,0.8929935
25709,LOF,0.011681063,0.0022068617,0.98611206
25710,LOF,0.0006987713,0.009157446,0.9901438
25711,LOF,0.0029707414,0.006043799,0.9909855
25712,LOF,0.0016390163,0.03185435,0.96650666
25713,LOF,0.0021430585,0.004509702,0.9933473
25714,LOF,0.039099615,0.018033097,0.9428673
25715,LOF,0.0012783435,0.0034214845,0.9953002
25716,LOF,0.00076213863,0.012246657,0.9869912
25717,LOF,0.0005005849,0.008353451,0.9911459
25718,LOF,0.0017133841,0.0040399805,0.99424666
