feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.6251992,0.005662766,0.369138
25547,Neutral,0.63562477,0.006882036,0.3574932
25548,LOF,0.49555537,0.0038136025,0.50063103
25549,LOF,0.2801285,0.0053840354,0.7144875
25550,LOF,0.30806652,0.016361142,0.67557234
25551,LOF,0.29487044,0.017877808,0.6872518
25552,LOF,0.32350296,0.011849269,0.6646477
25553,Neutral,0.90195763,0.0021519754,0.095890425
25554,Neutral,0.5409992,0.00885496,0.4501458
25555,LOF,0.27889758,0.009297888,0.71180457
25556,Neutral,0.5604801,0.0070497873,0.43247014
25557,LOF,0.19600922,0.0098649645,0.7941258
25558,Neutral,0.51514256,0.006597088,0.47826037
25559,LOF,0.03148834,0.0047543477,0.9637573
25560,LOF,0.008279671,0.0025881967,0.9891321
25561,LOF,0.018072776,0.004248691,0.97767854
25562,LOF,0.008852644,0.001562919,0.9895844
25563,LOF,0.011954444,0.0023035982,0.985742
25564,LOF,0.22888021,0.010386504,0.7607333
25565,LOF,0.0768648,0.026879547,0.8962557
25566,GOF,0.01931207,0.58766496,0.39302292
25567,LOF,0.005197937,0.008009706,0.9867923
25568,LOF,0.021827495,0.0018584669,0.976314
25569,LOF,0.0085658915,0.0012308062,0.99020326
25570,LOF,0.0058012144,0.0025048018,0.99169403
25571,LOF,0.0037752083,0.0019251679,0.99429965
25572,LOF,0.0035941394,0.0031676393,0.9932382
25573,LOF,0.0022304668,0.0021272071,0.9956423
25574,LOF,0.0012900624,0.009271922,0.98943806
25575,LOF,0.0028886013,0.0020396926,0.9950717
25576,LOF,0.001511348,0.0059294305,0.9925592
25577,LOF,0.0012255665,0.009040803,0.98973364
25578,LOF,0.21022971,0.003980822,0.78578943
25579,LOF,0.028005222,0.0026364077,0.9693583
25580,LOF,0.002322422,0.001223729,0.9964539
25581,LOF,0.0047692317,0.0011639919,0.9940667
25582,LOF,0.0061134147,0.0009599214,0.99292666
25583,LOF,0.0023966602,0.001976943,0.99562633
25584,Neutral,0.66848564,0.0069249785,0.32458937
25585,LOF,0.0005228129,0.00325816,0.9962191
25586,LOF,0.0026190877,0.001661477,0.9957195
25587,LOF,0.0024202655,0.0010161788,0.9965636
25588,LOF,0.0019538628,0.0013559775,0.99669015
25589,Neutral,0.93008494,0.010822398,0.05909275
25590,LOF,0.0032675567,0.009865097,0.9868673
25591,LOF,0.046899933,0.0017622868,0.95133775
25592,LOF,0.019193903,0.020117396,0.9606887
25593,LOF,0.009416461,0.028976815,0.96160674
25594,LOF,0.011969203,0.01084772,0.9771831
25595,LOF,0.04879308,0.013090061,0.93811685
25596,LOF,0.014884599,0.00928951,0.97582585
25597,LOF,0.004028724,0.0068860995,0.98908514
25598,LOF,0.024681339,0.0061545153,0.96916413
25599,LOF,0.0033217543,0.18172875,0.8149495
25600,LOF,0.015500081,0.26639763,0.7181023
25601,LOF,0.0025676729,0.0884925,0.9089399
25602,LOF,0.0115376245,0.013563046,0.97489935
25603,LOF,0.011788816,0.0027023007,0.98550886
25604,LOF,0.0023772009,0.005762647,0.9918602
25605,LOF,0.0029406224,0.04002752,0.95703185
25606,LOF,0.09698427,0.08771166,0.81530404
25607,LOF,0.00065355224,0.017136531,0.9822099
25608,LOF,0.009750424,0.016022375,0.97422725
25609,LOF,0.10733543,0.09240963,0.8002549
25610,LOF,0.002054145,0.0010857948,0.99686
25611,LOF,0.0018947208,0.0011033274,0.99700195
25612,LOF,0.0058526266,0.0009214352,0.9932259
25613,LOF,0.0048496216,0.0021277526,0.9930226
25614,LOF,0.0067811967,0.0028569717,0.9903618
25615,LOF,0.0022065253,0.004667979,0.99312544
25616,LOF,0.020277975,0.0026967642,0.9770253
25617,LOF,0.01464104,0.0021223605,0.9832366
25618,LOF,0.04351745,0.012243719,0.9442388
25619,LOF,0.0016208639,0.0011152832,0.9972639
25620,LOF,0.035171628,0.0035251598,0.96130323
25621,LOF,0.0010013506,0.0013507067,0.99764794
25622,LOF,0.0022829485,0.0028713755,0.9948456
25623,LOF,0.0025603997,0.002852924,0.9945867
25624,LOF,0.0033752492,0.0021237952,0.994501
25625,LOF,0.00305615,0.0042096307,0.9927342
25626,LOF,0.01654668,0.001186763,0.9822665
25627,Neutral,0.9137722,0.005416539,0.08081129
25628,LOF,0.07083333,0.0015839305,0.9275827
25629,LOF,0.027586438,0.002688255,0.9697253
25630,LOF,0.18755415,0.005899519,0.80654633
25631,Neutral,0.84681565,0.0041055237,0.14907883
25632,LOF,0.0009836771,0.00394976,0.9950665
25633,LOF,0.07222413,0.0062841116,0.9214918
25634,LOF,0.0038120332,0.007868061,0.9883199
25635,LOF,0.009078603,0.0053152298,0.98560613
25636,LOF,0.0010436248,0.20691493,0.7920415
25637,LOF,0.004907914,0.28843126,0.7066608
25638,LOF,0.0030780851,0.07385865,0.9230633
25639,LOF,0.0015073861,0.1104387,0.88805395
25640,Neutral,0.8232959,0.09563344,0.08107068
