feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.8048316,0.0024629782,0.19270542
25547,Neutral,0.6524935,0.003400911,0.34410563
25548,Neutral,0.61635166,0.002614589,0.38103372
25549,Neutral,0.5563869,0.0025110028,0.44110218
25550,LOF,0.31889853,0.014742751,0.6663587
25551,LOF,0.26384327,0.016042031,0.7201147
25552,LOF,0.12960972,0.011376138,0.85901415
25553,Neutral,0.9372889,0.001671035,0.061039977
25554,LOF,0.18396391,0.011809904,0.80422616
25555,LOF,0.08292081,0.007541411,0.9095378
25556,LOF,0.3837752,0.009069286,0.60715544
25557,LOF,0.0599969,0.0055254507,0.9344777
25558,LOF,0.10209938,0.0067490875,0.89115155
25559,LOF,0.04227259,0.007697691,0.9500297
25560,LOF,0.011332415,0.0035755734,0.985092
25561,LOF,0.039053995,0.006535174,0.95441085
25562,LOF,0.007725008,0.00273392,0.9895411
25563,LOF,0.015787624,0.002558872,0.9816535
25564,LOF,0.2883144,0.011217392,0.7004682
25565,LOF,0.071869165,0.047172014,0.88095886
25566,GOF,0.0103982,0.5893907,0.40021113
25567,LOF,0.0028914604,0.0113842655,0.9857243
25568,LOF,0.01636872,0.0033225096,0.9803088
25569,LOF,0.007688209,0.0017547563,0.9905571
25570,LOF,0.015803374,0.0031849376,0.9810116
25571,LOF,0.009418162,0.002379247,0.98820263
25572,LOF,0.010189326,0.0074978378,0.98231286
25573,LOF,0.0027507304,0.0051245987,0.99212474
25574,LOF,0.0029049644,0.0076271817,0.9894679
25575,LOF,0.012878182,0.0052209366,0.9819009
25576,LOF,0.004008757,0.0088736145,0.9871177
25577,LOF,0.002989082,0.019127294,0.9778836
25578,LOF,0.15714735,0.0057500796,0.83710253
25579,LOF,0.05081658,0.005277575,0.94390583
25580,LOF,0.0085562095,0.0029993802,0.9884444
25581,LOF,0.005097901,0.0019633693,0.99293876
25582,LOF,0.007142801,0.0015641303,0.991293
25583,LOF,0.019631393,0.005575715,0.97479296
25584,Neutral,0.69132465,0.0047658538,0.30390957
25585,LOF,0.001475624,0.004902674,0.99362177
25586,LOF,0.009859289,0.0028836855,0.987257
25587,LOF,0.012484113,0.002657054,0.9848588
25588,LOF,0.011512443,0.003955846,0.9845317
25589,Neutral,0.9134916,0.010409603,0.07609875
25590,LOF,0.0054314137,0.01875012,0.9758185
25591,LOF,0.06998403,0.0030968718,0.92691904
25592,LOF,0.037282627,0.022827031,0.9398904
25593,LOF,0.019560155,0.053547274,0.92689264
25594,LOF,0.009008058,0.021278389,0.96971357
25595,LOF,0.055234686,0.01848737,0.92627794
25596,LOF,0.009741847,0.022679629,0.96757853
25597,LOF,0.005447714,0.009602697,0.9849496
25598,LOF,0.02163971,0.00974468,0.9686156
25599,LOF,0.0042429655,0.400956,0.59480107
25600,LOF,0.013647229,0.19019163,0.7961612
25601,LOF,0.0032964044,0.08883443,0.9078692
25602,LOF,0.017293127,0.011088371,0.9716185
25603,LOF,0.027362326,0.002375705,0.97026193
25604,LOF,0.003181728,0.0046829632,0.9921353
25605,LOF,0.0018481829,0.025579644,0.97257215
25606,LOF,0.062151924,0.1616756,0.77617246
25607,LOF,0.00084792025,0.009155871,0.9899962
25608,LOF,0.0048838696,0.015667295,0.97944885
25609,LOF,0.06673963,0.15224175,0.78101856
25610,LOF,0.008466332,0.0019116501,0.989622
25611,LOF,0.011322555,0.0023669172,0.9863106
25612,LOF,0.01566993,0.0016848681,0.98264515
25613,LOF,0.010799361,0.004316812,0.9848838
25614,LOF,0.009491659,0.003522534,0.98698586
