feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.65129066,0.010305528,0.33840385
25547,Neutral,0.560426,0.011064644,0.42850935
25548,LOF,0.47879195,0.0053991647,0.51580894
25549,LOF,0.40906987,0.005018313,0.58591187
25550,LOF,0.41533518,0.021496281,0.5631686
25551,LOF,0.35249406,0.024078127,0.6234278
25552,LOF,0.19436772,0.019811532,0.7858207
25553,Neutral,0.8818977,0.0028012418,0.11530114
25554,LOF,0.24575807,0.018714266,0.7355277
25555,LOF,0.14630534,0.013800151,0.83989453
25556,LOF,0.48356298,0.013113329,0.5033237
25557,LOF,0.11916894,0.0133561995,0.8674749
25558,LOF,0.21235104,0.013777919,0.773871
25559,LOF,0.056668267,0.0054100663,0.93792164
25560,LOF,0.011351534,0.0026446246,0.9860038
25561,LOF,0.029544402,0.0051814592,0.96527416
25562,LOF,0.009559876,0.0025033434,0.9879368
25563,LOF,0.017605435,0.004199145,0.9781954
25564,LOF,0.27418914,0.019470507,0.7063403
25565,LOF,0.08941739,0.036633212,0.87394935
25566,GOF,0.017969862,0.5840388,0.3979913
25567,LOF,0.0063183387,0.024265798,0.9694159
25568,LOF,0.017412813,0.00400233,0.9785848
25569,LOF,0.011964027,0.0027843828,0.98525155
25570,LOF,0.008444064,0.004084348,0.98747164
25571,LOF,0.0054590474,0.0027538715,0.99178714
25572,LOF,0.004237931,0.0060907598,0.9896713
25573,LOF,0.0021125565,0.003678178,0.9942093
25574,LOF,0.0032576222,0.008267535,0.98847485
25575,LOF,0.004921688,0.0057870946,0.98929125
25576,LOF,0.0017619675,0.009575769,0.9886623
25577,LOF,0.0013915793,0.016952405,0.981656
25578,LOF,0.14249218,0.00532365,0.8521842
25579,LOF,0.0415471,0.004867616,0.9535853
25580,LOF,0.0036451,0.0039470023,0.9924079
25581,LOF,0.0044955965,0.002602517,0.99290186
25582,LOF,0.004575959,0.0019220618,0.99350196
25583,LOF,0.0053639296,0.005573172,0.98906285
25584,Neutral,0.68395644,0.0054065483,0.31063706
25585,LOF,0.0006029974,0.004010392,0.99538666
25586,LOF,0.0031093527,0.003148574,0.99374205
25587,LOF,0.003147869,0.0022509187,0.99460125
25588,LOF,0.0033653146,0.00392354,0.9927112
25589,Neutral,0.8931569,0.0143288905,0.092514224
25590,LOF,0.002898854,0.013692042,0.98340917
25591,LOF,0.04738046,0.0024346916,0.9501848
25592,LOF,0.019285288,0.036145493,0.94456923
25593,LOF,0.011884564,0.042053115,0.9460623
25594,LOF,0.0063182614,0.008475459,0.9852063
25595,LOF,0.041439675,0.009696705,0.9488636
25596,LOF,0.006381351,0.009941812,0.9836768
25597,LOF,0.0032560995,0.0066748825,0.990069
25598,LOF,0.01912507,0.0065248446,0.97435015
25599,LOF,0.0040804176,0.33851275,0.65740687
25600,LOF,0.025626801,0.20809343,0.76627976
25601,LOF,0.0039304183,0.08981134,0.9062582
25602,LOF,0.010436884,0.008210939,0.98135215
25603,LOF,0.02307157,0.0028891016,0.9740393
25604,LOF,0.0016923962,0.0029630447,0.9953446
25605,LOF,0.0023148244,0.02173208,0.9759531
25606,LOF,0.12642644,0.09130647,0.78226703
25607,LOF,0.0003301945,0.00578753,0.9938823
25608,LOF,0.0071049323,0.014611626,0.9782834
25609,LOF,0.07778855,0.17108512,0.7511263
25610,LOF,0.001306992,0.0011874507,0.9975056
25611,LOF,0.002805276,0.0021763851,0.99501836
25612,LOF,0.007613774,0.0016415862,0.99074465
25613,LOF,0.0066108354,0.0032705243,0.9901186
25614,LOF,0.00600348,0.003359871,0.99063665
25615,LOF,0.0019541753,0.0029701674,0.99507564
25616,LOF,0.02868935,0.0026723235,0.9686383
25617,LOF,0.019837208,0.0026804453,0.9774824
25618,LOF,0.035669506,0.012045396,0.9522851
25619,LOF,0.0012861901,0.0009973317,0.99771655
25620,LOF,0.031344783,0.0036812783,0.9649739
25621,LOF,0.0019106753,0.0026881509,0.99540114
25622,LOF,0.00322532,0.0032127686,0.99356186
25623,LOF,0.004280207,0.0032040828,0.99251574
25624,LOF,0.0031874352,0.004194408,0.99261814
25625,LOF,0.005377329,0.0050238194,0.9895989
25626,LOF,0.022211831,0.0023911886,0.975397
25627,Neutral,0.7770797,0.014290451,0.20862988
25628,LOF,0.040055744,0.0021213668,0.95782286
25629,LOF,0.016603906,0.0044109863,0.9789851
25630,LOF,0.12717186,0.0051926896,0.8676354
25631,Neutral,0.74085355,0.0058804806,0.253266
25632,LOF,0.0010911287,0.003804313,0.99510455
25633,LOF,0.1259883,0.008150829,0.8658609
25634,LOF,0.0040951055,0.008048856,0.9878561
25635,LOF,0.007872277,0.0057930397,0.9863347
25636,LOF,0.0014998061,0.2600426,0.7384576
25637,LOF,0.003326901,0.30909792,0.6875752
25638,LOF,0.002530351,0.061117757,0.9363519
25639,LOF,0.0014254932,0.13573642,0.86283815
25640,Neutral,0.8233701,0.103529565,0.07310034
25641,LOF,0.007983411,0.064988606,0.927028
25642,LOF,0.13179123,0.007473284,0.86073554
25643,LOF,0.089863375,0.07135036,0.83878624
25644,LOF,0.0021538143,0.09716445,0.9006817
25645,LOF,0.0025042002,0.09630167,0.90119416
25646,LOF,0.005576859,0.04031227,0.9541109
25647,LOF,0.0012858075,0.020548087,0.97816616
25648,LOF,0.0010729599,0.022523794,0.9764032
25649,LOF,0.0006229917,0.008313578,0.9910635
25650,LOF,0.0051409523,0.062937066,0.93192196
25651,LOF,0.0005658349,0.011775245,0.9876589
25652,LOF,0.0018537656,0.01600396,0.98214227
25653,LOF,0.011518465,0.0507428,0.93773866
25654,LOF,0.0007031434,0.008278022,0.9910189
25655,LOF,0.039739963,0.094236635,0.8660235
25656,LOF,0.094470896,0.0021134494,0.9034156
25657,LOF,0.122252055,0.00095035066,0.87679756
25658,LOF,0.023408016,0.0018944452,0.9746976
25659,LOF,0.2030002,0.0022712965,0.7947285
25660,LOF,0.0031378027,0.0052740793,0.99158806
25661,LOF,0.029691234,0.003033576,0.9672752
25662,LOF,0.0033417374,0.002260629,0.99439764
25663,LOF,0.0062201377,0.005433984,0.98834586
25664,LOF,0.0064075137,0.004432336,0.9891601
25665,LOF,0.0068671713,0.00225504,0.9908778
25666,LOF,0.007222751,0.0237069,0.9690703
25667,LOF,0.0185472,0.0027294816,0.9787233
25668,LOF,0.0048191,0.0036844409,0.99149644
25669,LOF,0.0060406188,0.008773255,0.98518616
25670,LOF,0.0038093268,0.0057414416,0.99044925
25671,LOF,0.021617386,0.002042548,0.97634
25672,LOF,0.0057164673,0.0017815396,0.992502
25673,LOF,0.0029907462,0.004199601,0.99280965
25674,LOF,0.0026084285,0.0038293581,0.9935622
25675,LOF,0.0046603368,0.0050614574,0.9902782
25676,LOF,0.0019293358,0.0025544062,0.99551624
25677,LOF,0.0052886247,0.004041309,0.9906701
25678,LOF,0.11252209,0.005147496,0.8823304
25679,LOF,0.026763294,0.009675752,0.9635609
25680,LOF,0.0044987756,0.008509061,0.9869921
25681,LOF,0.013782098,0.0077307792,0.9784871
25682,LOF,0.11735248,0.011402748,0.8712448
25683,LOF,0.018607328,0.016506827,0.9648859
25684,LOF,0.00798324,0.00705635,0.9849604
25685,LOF,0.019975014,0.006933511,0.9730915
25686,LOF,0.0074734474,0.004612709,0.9879139
25687,LOF,0.014447835,0.0023645246,0.9831876
25688,LOF,0.04315346,0.0057181753,0.95112836
25689,LOF,0.013653347,0.0030032466,0.9833435
25690,LOF,0.014017573,0.0029531696,0.9830292
25691,LOF,0.3589319,0.0076284604,0.6334396
25692,LOF,0.13448739,0.00054547406,0.86496717
25693,LOF,0.027652815,0.10342402,0.8689232
25694,LOF,0.030455831,0.00019039428,0.96935374
25695,LOF,0.012665278,0.00039296987,0.98694175
25696,LOF,0.016080122,0.0006143092,0.9833055
25697,LOF,0.13049537,0.008973023,0.8605316
25698,LOF,0.029486494,0.10805731,0.8624562
25699,LOF,0.059772577,0.022468429,0.917759
25700,LOF,0.026458776,0.0016307115,0.9719105
25701,LOF,0.013618609,0.020261884,0.9661195
25702,LOF,0.037510578,0.4216136,0.5408758
25703,LOF,0.0012480957,0.013106202,0.9856457
25704,LOF,0.026173882,0.0077884253,0.96603775
25705,LOF,0.017483382,0.04013705,0.9423796
25706,LOF,0.0634279,0.30693704,0.6296351
25707,LOF,0.024139443,0.28577036,0.6900902
25708,LOF,0.004769663,0.19929002,0.7959403
25709,LOF,0.015284402,0.0072411685,0.9774744
25710,LOF,0.0006536371,0.014777701,0.9845687
25711,LOF,0.004133492,0.014150055,0.98171645
25712,LOF,0.0013837733,0.053506203,0.9451101
25713,LOF,0.0021891275,0.008802963,0.98900795
25714,LOF,0.048170082,0.034402527,0.91742736
25715,LOF,0.001573391,0.0073104124,0.99111617
25716,LOF,0.0005360995,0.009130951,0.9903329
25717,LOF,0.00044377815,0.010144664,0.98941153
25718,LOF,0.0019909733,0.0072938055,0.99071527
25719,LOF,0.0027022948,0.010363723,0.98693395
25720,LOF,0.0030067104,0.007353382,0.9896399
25721,LOF,0.001961814,0.010725242,0.987313
25722,LOF,0.0028722766,0.018192202,0.9789355
25723,LOF,0.004095128,0.012789685,0.98311514
25724,LOF,0.0062295566,0.0156022925,0.9781682
25725,LOF,0.0014975729,0.006170909,0.9923315
25726,LOF,0.0012055319,0.010870497,0.98792404
25727,LOF,0.0012486653,0.0071734334,0.99157786
25728,LOF,0.0025542967,0.013925327,0.98352045
25729,LOF,0.00242781,0.01496092,0.98261124
25730,LOF,0.0024215041,0.0129415905,0.9846369
25731,LOF,0.0013132241,0.016555326,0.9821315
25732,LOF,0.0034512111,0.011024087,0.9855247
25733,LOF,0.0040316395,0.010295672,0.9856727
25734,LOF,0.00052471156,0.012863118,0.9866122
25735,LOF,0.0017984955,0.007209343,0.9909922
25736,LOF,0.001948617,0.009005863,0.9890455
25737,LOF,0.0050235637,0.01647837,0.97849804
25738,LOF,0.0022308282,0.013523355,0.98424584
25739,LOF,0.0051090084,0.012444276,0.9824468
25740,LOF,0.0117017375,0.022409832,0.96588844
25741,LOF,0.0026038515,0.009105296,0.98829085
25742,LOF,0.066863954,0.011963825,0.92117226
25743,LOF,0.0033494225,0.0017106312,0.9949399
25744,LOF,0.23198256,0.101526044,0.6664913
25745,LOF,0.004341229,0.0020428398,0.99361587
25746,LOF,0.0012971375,0.0033113314,0.9953915
25747,LOF,0.0035780114,0.0016081516,0.9948139
25748,LOF,0.03238913,0.010071882,0.95753896
25749,LOF,0.0010068953,0.001098416,0.9978947
25750,LOF,0.0030421235,0.0014363652,0.99552155
25751,LOF,0.04284214,0.005436379,0.95172143
25752,LOF,0.0730829,0.44535065,0.48156643
25753,LOF,0.002574411,0.051553138,0.9458725
25754,GOF,0.0012586751,0.8450769,0.15366437
25755,LOF,0.0030389363,0.050595183,0.9463659
25756,LOF,0.029788895,0.2241331,0.746078
25757,GOF,0.0017009259,0.89322025,0.10507887
25758,GOF,0.006685393,0.81352186,0.17979279
25759,LOF,0.001991075,0.16606648,0.83194244
25760,LOF,0.0016833032,0.022021897,0.9762948
25761,GOF,0.05188248,0.7129303,0.23518714
