feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.8341864,0.0043851463,0.16142851
25547,Neutral,0.6543219,0.0058998447,0.3397782
25548,Neutral,0.59502876,0.0047502727,0.40022105
25549,Neutral,0.51915485,0.004755807,0.47608933
25550,LOF,0.23180278,0.027028125,0.7411691
25551,LOF,0.21378379,0.025225282,0.760991
25552,LOF,0.13983156,0.016648997,0.8435194
25553,Neutral,0.91576433,0.0026608128,0.081574835
25554,LOF,0.16189478,0.019773288,0.81833196
25555,LOF,0.08014312,0.011386321,0.9084705
25556,LOF,0.3666926,0.016788978,0.61651844
25557,LOF,0.058732264,0.00992292,0.9313448
25558,LOF,0.093547136,0.011821973,0.8946309
25559,LOF,0.06474782,0.0076113124,0.92764086
25560,LOF,0.008446056,0.003203963,0.98835003
25561,LOF,0.021270467,0.0042015337,0.97452796
25562,LOF,0.008436318,0.0021803454,0.9893833
25563,LOF,0.014834033,0.0029778788,0.98218805
25564,LOF,0.26728308,0.009701874,0.72301507
25565,LOF,0.074925214,0.03743151,0.8876433
25566,GOF,0.012995981,0.55370146,0.43330255
25567,LOF,0.0022323325,0.01638166,0.981386
25568,LOF,0.011971063,0.0025025317,0.98552644
25569,LOF,0.0039261067,0.00073708047,0.99533683
25570,LOF,0.020520478,0.0029257105,0.9765538
25571,LOF,0.015876157,0.0028617992,0.981262
25572,LOF,0.008877674,0.0060658897,0.98505646
25573,LOF,0.0018868345,0.0037021323,0.99441105
25574,LOF,0.002312816,0.005336094,0.9923511
25575,LOF,0.019841101,0.0051975003,0.9749614
25576,LOF,0.002192555,0.008456681,0.98935074
25577,LOF,0.0027843188,0.019811438,0.97740424
25578,LOF,0.1613054,0.004370163,0.8343244
25579,LOF,0.06107339,0.004444687,0.9344819
25580,LOF,0.015052116,0.0036709695,0.981277
25581,LOF,0.0032819754,0.0013169155,0.995401
25582,LOF,0.0045253863,0.0010410626,0.9944336
25583,LOF,0.023676397,0.005500068,0.97082347
25584,Neutral,0.69301456,0.003873428,0.303112
25585,LOF,0.0018082274,0.0078177955,0.99037397
25586,LOF,0.014632871,0.0038050076,0.9815622
25587,LOF,0.018409885,0.0026923881,0.9788977
25588,LOF,0.01401783,0.003366596,0.9826156
25589,Neutral,0.9040875,0.009450421,0.086462095
25590,LOF,0.0040349695,0.015218204,0.9807468
25591,LOF,0.047694683,0.0018200935,0.9504852
25592,LOF,0.050551284,0.021406813,0.92804193
25593,LOF,0.017082354,0.04190358,0.9410141
25594,LOF,0.008346926,0.036382392,0.95527065
25595,LOF,0.040311504,0.028509874,0.93117857
25596,LOF,0.01568305,0.039601877,0.9447151
25597,LOF,0.0070853936,0.017787892,0.9751267
25598,LOF,0.01614632,0.013419137,0.97043455
25599,LOF,0.0034630718,0.47905737,0.51747954
25600,LOF,0.0142347,0.14851296,0.8372524
25601,LOF,0.0023271453,0.081206925,0.91646594
25602,LOF,0.012804809,0.011247612,0.97594756
25603,LOF,0.030971881,0.0025947476,0.9664334
25604,LOF,0.0027649794,0.0041165827,0.9931184
25605,LOF,0.00253163,0.03014036,0.9673281
25606,LOF,0.049133223,0.112844296,0.8380225
25607,LOF,0.0007232682,0.009293278,0.98998344
25608,LOF,0.060470533,0.049026873,0.8905026
25609,LOF,0.08245509,0.20873655,0.70880836
25610,LOF,0.007282604,0.0022304147,0.99048704
25611,LOF,0.012365407,0.0028791055,0.98475546
25612,LOF,0.020791497,0.0018427366,0.97736573
25613,LOF,0.010913885,0.004909914,0.98417616
25614,LOF,0.010463882,0.004169789,0.98536634
25615,LOF,0.004315288,0.0041783103,0.9915064
25616,LOF,0.00939468,0.0042138556,0.9863914
25617,LOF,0.0076082405,0.0040524397,0.9883393
25618,LOF,0.13930915,0.013649207,0.8470416
25619,LOF,0.0055344505,0.0015958418,0.9928697
25620,LOF,0.0063457526,0.0039635394,0.9896908
25621,LOF,0.0024834014,0.002490056,0.9950265
25622,LOF,0.0036898358,0.005817587,0.9904925
25623,LOF,0.0063526714,0.0063734585,0.9872738
25624,LOF,0.0078976005,0.0059824456,0.98612
25625,LOF,0.0051941276,0.005809718,0.98899615
25626,LOF,0.041674085,0.0030796826,0.95524615
25627,Neutral,0.8188982,0.005985647,0.1751161
25628,LOF,0.09518128,0.0015993485,0.90321934
25629,LOF,0.02560426,0.0061353105,0.96826047
25630,LOF,0.14933607,0.0045905,0.8460734
25631,Neutral,0.6613786,0.005090177,0.3335312
25632,LOF,0.0019485013,0.0040299604,0.9940215
25633,LOF,0.04526838,0.009790753,0.9449409
25634,LOF,0.0036579284,0.0061025913,0.9902395
25635,LOF,0.016443681,0.007276034,0.9762803
25636,LOF,0.0013341107,0.3241714,0.67449445
25637,LOF,0.0017003393,0.43336788,0.5649318
25638,LOF,0.0023642585,0.14679326,0.85084254
25639,LOF,0.0010169877,0.20777993,0.7912031
25640,Neutral,0.8113743,0.117317095,0.07130863
25641,LOF,0.005584189,0.16818418,0.8262316
25642,LOF,0.109261885,0.012097296,0.87864083
25643,LOF,0.1971912,0.0821385,0.7206703
25644,LOF,0.005400927,0.101947695,0.8926513
25645,LOF,0.006217032,0.103620075,0.8901628
25646,LOF,0.009041338,0.06792211,0.9230366
25647,LOF,0.0031297004,0.030895246,0.965975
25648,LOF,0.0027849025,0.04005948,0.95715564
25649,LOF,0.0013318306,0.010025219,0.988643
25650,LOF,0.024847034,0.08176605,0.8933869
25651,LOF,0.0011656389,0.0145597635,0.98427457
25652,LOF,0.0030198514,0.019669125,0.97731096
25653,LOF,0.02100382,0.05531002,0.92368615
25654,LOF,0.0012889656,0.0097106425,0.9890003
25655,LOF,0.10089023,0.10905418,0.7900556
25656,LOF,0.024845665,0.0071460227,0.9680083
25657,LOF,0.15260868,0.0021730766,0.8452183
25658,LOF,0.01318757,0.003579246,0.98323315
25659,LOF,0.12191989,0.0021299557,0.8759501
25660,LOF,0.013590413,0.006036786,0.9803728
25661,LOF,0.007313801,0.0030061817,0.98968
25662,LOF,0.0042094067,0.0018710758,0.9939195
25663,LOF,0.006060189,0.0050688786,0.9888709
25664,LOF,0.0038009086,0.006431365,0.98976773
25665,LOF,0.006051179,0.0027208552,0.991228
25666,LOF,0.0063312305,0.028728824,0.96493995
25667,LOF,0.0065080794,0.0030494537,0.99044245
25668,LOF,0.008582745,0.0035060332,0.9879112
25669,LOF,0.012199316,0.007991775,0.979809
25670,LOF,0.0031554734,0.008603576,0.9882409
25671,LOF,0.0034354266,0.0015451931,0.9950193
25672,LOF,0.007471281,0.0021957178,0.990333
25673,LOF,0.0033540025,0.0063924473,0.9902535
25674,LOF,0.004009494,0.005816766,0.9901737
25675,LOF,0.0055600163,0.0063987584,0.98804116
25676,LOF,0.0023453026,0.002702103,0.99495256
25677,LOF,0.017589787,0.0039259014,0.97848433
25678,LOF,0.33648697,0.0035689522,0.65994406
