feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.6323568,0.0088211745,0.35882205
25547,Neutral,0.5786617,0.009756309,0.411582
25548,Neutral,0.59961003,0.0063549755,0.39403498
25549,Neutral,0.51435447,0.00715927,0.47848624
25550,LOF,0.3160049,0.016377253,0.66761786
25551,LOF,0.23406552,0.015018495,0.750916
25552,LOF,0.1234364,0.009081631,0.867482
25553,Neutral,0.91654325,0.0033986697,0.0800581
25554,LOF,0.12493345,0.011573353,0.86349314
25555,LOF,0.06255752,0.0060810167,0.9313615
25556,LOF,0.46076176,0.0083088,0.5309294
25557,LOF,0.046878062,0.0073037036,0.9458183
25558,LOF,0.111197405,0.0159088,0.8728938
25559,LOF,0.34115067,0.0028839472,0.6559654
25560,LOF,0.011099821,0.011845699,0.97705454
25561,LOF,0.061103735,0.035442136,0.9034542
25562,LOF,0.013265234,0.013446083,0.9732887
25563,LOF,0.019196942,0.013331512,0.96747154
25564,LOF,0.100536175,0.016642896,0.88282096
25565,LOF,0.10611605,0.0286657,0.8652183
25566,LOF,0.023074895,0.4444985,0.5324266
25567,LOF,0.003000792,0.0067537725,0.99024546
25568,LOF,0.022464992,0.014333104,0.9632019
25569,LOF,0.01272104,0.002794527,0.98448443
25570,LOF,0.06365979,0.03631686,0.90002334
25571,LOF,0.0873879,0.028850159,0.88376194
25572,LOF,0.033671375,0.024893304,0.94143534
25573,LOF,0.0019656625,0.00285304,0.99518126
25574,LOF,0.0015850288,0.0052115005,0.9932034
25575,LOF,0.050119936,0.014404501,0.9354756
25576,LOF,0.0043519977,0.0070851613,0.9885628
25577,LOF,0.004968731,0.035553608,0.9594777
25578,LOF,0.24002498,0.023533031,0.73644197
25579,LOF,0.25781277,0.021645153,0.7205421
25580,LOF,0.03245894,0.021388324,0.94615275
25581,LOF,0.012901608,0.006496731,0.98060167
25582,LOF,0.009792252,0.0034354525,0.98677236
25583,LOF,0.06419901,0.027863335,0.9079377
25584,Neutral,0.68818796,0.012648042,0.29916403
25585,LOF,0.0014055263,0.008185737,0.99040866
25586,LOF,0.021238659,0.023037823,0.9557235
25587,LOF,0.012332514,0.008943429,0.9787241
25588,LOF,0.016586319,0.02195801,0.96145564
25589,Neutral,0.71459085,0.0406266,0.24478255
25590,LOF,0.0030144309,0.016522823,0.9804628
25591,LOF,0.056895096,0.0038671682,0.9392377
25592,LOF,0.04603885,0.091337256,0.8626239
25593,LOF,0.0062364023,0.43775815,0.5560054
25594,LOF,0.0031389187,0.012579563,0.9842815
25595,LOF,0.03383247,0.025835054,0.9403325
25596,LOF,0.01193431,0.012509155,0.97555655
25597,LOF,0.005469988,0.0055702804,0.9889598
25598,LOF,0.017055066,0.021653095,0.9612919
25599,LOF,0.006347634,0.10543835,0.88821405
25600,LOF,0.014809213,0.061254766,0.923936
25601,LOF,0.0014201445,0.023502447,0.97507745
25602,LOF,0.011708829,0.012676349,0.9756148
25603,LOF,0.03765564,0.009201094,0.95314324
25604,LOF,0.0043093855,0.018006902,0.97768366
25605,LOF,0.0071639926,0.04838943,0.9444466
25606,GOF,0.032656714,0.579087,0.38825625
25607,LOF,0.00021751017,0.0036224981,0.99616003
25608,LOF,0.23827292,0.019319,0.74240804
25609,LOF,0.08461268,0.041538984,0.87384826
25610,LOF,0.028799955,0.0011308623,0.97006917
25611,LOF,0.04024836,0.0008389416,0.95891273
25612,LOF,0.028675778,0.0019488721,0.9693754
25613,LOF,0.011429038,0.0019172281,0.98665375
25614,LOF,0.034654815,0.0027617142,0.9625835
25615,LOF,0.005952596,0.0036647115,0.99038273
25616,LOF,0.020600695,0.0024966088,0.9769027
25617,LOF,0.032957576,0.0020901558,0.9649523
25618,LOF,0.35228842,0.009036781,0.6386748
25619,LOF,0.01878602,0.00089839933,0.9803155
25620,LOF,0.02132901,0.0030080017,0.975663
25621,LOF,0.009597186,0.0025341234,0.9878687
25622,LOF,0.006659164,0.0050775246,0.9882633
25623,LOF,0.007894427,0.0045834347,0.9875222
25624,LOF,0.022209203,0.0017393411,0.97605145
25625,LOF,0.010959324,0.00374685,0.9852938
25626,LOF,0.031352587,0.0021853966,0.966462
25627,Neutral,0.66611683,0.0140103195,0.31987286
25628,LOF,0.04922079,0.0028823863,0.9478968
25629,LOF,0.016457157,0.024251299,0.9592915
25630,LOF,0.18260829,0.0070178243,0.8103739
25631,Neutral,0.602523,0.008057975,0.389419
25632,LOF,0.007399467,0.019701526,0.972899
25633,LOF,0.09147742,0.012124604,0.896398
25634,LOF,0.005236281,0.0063314973,0.9884322
25635,LOF,0.035365168,0.010063844,0.954571
