feature0,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25546,Neutral,0.80029416,0.003787658,0.19591814
25547,Neutral,0.5951107,0.0044049346,0.4004844
25548,Neutral,0.55965924,0.0037290996,0.4366116
25549,LOF,0.48922652,0.003317882,0.50745565
25550,LOF,0.29489776,0.022490101,0.6826121
25551,LOF,0.25140822,0.021082347,0.7275094
25552,LOF,0.109220855,0.015430088,0.87534904
25553,Neutral,0.91045564,0.0023260321,0.087218344
25554,LOF,0.13551702,0.0141938375,0.8502892
25555,LOF,0.06852228,0.0088553745,0.9226224
25556,LOF,0.25177422,0.010070572,0.7381552
25557,LOF,0.05090456,0.0061112624,0.94298416
25558,LOF,0.089583196,0.007739713,0.9026771
25559,LOF,0.09775929,0.016445221,0.8857955
25560,LOF,0.023445142,0.00613926,0.9704156
25561,LOF,0.050657395,0.009061645,0.9402809
25562,LOF,0.019592764,0.0034103498,0.97699696
25563,LOF,0.010918505,0.0037165917,0.98536485
25564,LOF,0.24884968,0.0114219,0.73972845
25565,LOF,0.048579734,0.036712334,0.9147079
25566,GOF,0.02836146,0.56669474,0.40494373
25567,LOF,0.0015902326,0.012941779,0.985468
25568,LOF,0.013393608,0.0021400086,0.98446643
25569,LOF,0.0060798563,0.00079967105,0.99312055
25570,LOF,0.030267937,0.0039448203,0.9657873
25571,LOF,0.02072822,0.0027314476,0.97654027
25572,LOF,0.0085068755,0.00471687,0.9867763
25573,LOF,0.0017771659,0.0032354705,0.99498737
25574,LOF,0.0024310679,0.0056227217,0.99194616
25575,LOF,0.017080605,0.004326583,0.9785928
25576,LOF,0.0028558085,0.004891202,0.992253
25577,LOF,0.0022240428,0.009981089,0.9877949
25578,LOF,0.1350558,0.0050630686,0.8598811
25579,LOF,0.13805494,0.0048294435,0.8571156
25580,LOF,0.01910827,0.003514266,0.9773775
25581,LOF,0.0051695276,0.0013752814,0.9934551
25582,LOF,0.005229222,0.0009167078,0.99385405
25583,LOF,0.034368776,0.0060564224,0.9595748
25584,Neutral,0.7248734,0.0046560057,0.27047056
25585,LOF,0.003050794,0.0072571323,0.98969203
25586,LOF,0.014379052,0.0031661938,0.9824547
25587,LOF,0.016988225,0.002416572,0.98059523
25588,LOF,0.018499581,0.004777912,0.97672254
25589,Neutral,0.9110249,0.008185774,0.08078928
25590,LOF,0.0042463806,0.011398165,0.98435545
25591,LOF,0.04326073,0.0015036301,0.9552356
25592,LOF,0.0438067,0.03080463,0.9253887
25593,LOF,0.019418227,0.042602602,0.9379791
25594,LOF,0.009976693,0.043296162,0.9467271
25595,LOF,0.06580512,0.034499276,0.89969563
25596,LOF,0.012352244,0.034654643,0.95299304
25597,LOF,0.0080787,0.020849513,0.9710717
25598,LOF,0.01592475,0.015367051,0.9687082
25599,LOF,0.0049226414,0.4495016,0.54557574
25600,LOF,0.028835567,0.25182304,0.71934146
25601,LOF,0.0016166837,0.0800136,0.91836977
25602,LOF,0.025719015,0.0102003515,0.9640806
25603,LOF,0.032806944,0.0031255851,0.9640674
25604,LOF,0.0049579707,0.0046078577,0.99043417
25605,LOF,0.003725213,0.02233584,0.97393894
25606,LOF,0.0761493,0.14961086,0.7742398
25607,LOF,0.00058790756,0.009767811,0.9896443
25608,LOF,0.07479967,0.035852272,0.88934803
25609,LOF,0.079217575,0.21522625,0.70555615
25610,LOF,0.010259346,0.0019660594,0.98777467
25611,LOF,0.015844686,0.002988886,0.9811664
25612,LOF,0.021489039,0.0013168538,0.9771941
25613,LOF,0.010158242,0.003340648,0.98650116
25614,LOF,0.010259475,0.0041314173,0.9856091
25615,LOF,0.0034673626,0.0037543366,0.99277824
25616,LOF,0.010228505,0.0037369474,0.9860345
25617,LOF,0.00941931,0.0037673446,0.9868133
25618,LOF,0.14927717,0.013149722,0.8375731
25619,LOF,0.0056568296,0.0016213945,0.99272174
25620,LOF,0.0068961196,0.0036505878,0.9894533
25621,LOF,0.0026216332,0.0036277645,0.99375063
25622,LOF,0.0034302326,0.005178267,0.99139154
25623,LOF,0.0073057115,0.006407184,0.9862872
25624,LOF,0.0096867895,0.00446651,0.9858467
25625,LOF,0.006138241,0.0062340363,0.98762774
25626,LOF,0.03017457,0.0020723483,0.9677531
25627,Neutral,0.7879754,0.010220828,0.20180379
25628,LOF,0.044698592,0.003123205,0.9521782
25629,LOF,0.026764221,0.008633577,0.9646022
25630,LOF,0.14491567,0.008419765,0.8466645
25631,Neutral,0.57542384,0.011645823,0.41293037
25632,LOF,0.003542969,0.0021431702,0.99431384
25633,LOF,0.08319861,0.005035566,0.9117659
25634,LOF,0.004442157,0.007588547,0.9879693
25635,LOF,0.022189215,0.004639857,0.97317094
25636,LOF,0.0010211306,0.29002705,0.70895183
25637,LOF,0.0027846675,0.3182789,0.67893636
25638,LOF,0.0013379083,0.10914448,0.8895176
25639,LOF,0.0012668951,0.14923419,0.8494989
25640,Neutral,0.8306492,0.114363454,0.054987457
25641,LOF,0.00675658,0.17832507,0.81491834
25642,LOF,0.12047384,0.011111639,0.8684145
25643,LOF,0.1972408,0.092370205,0.710389
25644,LOF,0.006168962,0.13053599,0.8632951
25645,LOF,0.0073019406,0.1504565,0.8422416
25646,LOF,0.010403234,0.06838483,0.9212119
25647,LOF,0.002512818,0.023192514,0.97429466
25648,LOF,0.0026093456,0.04003315,0.9573575
25649,LOF,0.0011053589,0.009022959,0.9898717
25650,LOF,0.014510016,0.07786071,0.90762925
25651,LOF,0.0011236927,0.011645353,0.98723096
25652,LOF,0.0036320214,0.018049931,0.9783181
25653,LOF,0.03433323,0.07618688,0.8894799
25654,LOF,0.0015951497,0.009003168,0.98940176
25655,LOF,0.13775419,0.10191811,0.7603277
25656,LOF,0.017638186,0.0068681585,0.9754936
25657,LOF,0.17035897,0.0016804426,0.82796055
25658,LOF,0.014396367,0.003741066,0.9818626
25659,LOF,0.17099608,0.001914945,0.827089
25660,LOF,0.013348292,0.006414853,0.9802368
25661,LOF,0.008620157,0.0027199504,0.98865986
25662,LOF,0.004406745,0.0015977413,0.9939955
25663,LOF,0.008873367,0.005491653,0.985635
25664,LOF,0.0048721177,0.009174312,0.9859535
25665,LOF,0.0062405295,0.002571105,0.9911884
25666,LOF,0.0098471325,0.031963628,0.9581893
25667,LOF,0.006213978,0.0026599155,0.9911261
25668,LOF,0.011540089,0.0033769123,0.985083
25669,LOF,0.016824355,0.0071271732,0.9760485
25670,LOF,0.0057786307,0.012896297,0.98132503
25671,LOF,0.004116911,0.001786282,0.99409676
25672,LOF,0.007763593,0.0024447094,0.98979163
25673,LOF,0.0064906348,0.0091396505,0.98436975
25674,LOF,0.005067026,0.007543718,0.9873892
25675,LOF,0.004902405,0.0045747375,0.9905228
25676,LOF,0.0024347722,0.0025013313,0.99506396
25677,LOF,0.015763875,0.002135508,0.98210055
25678,LOF,0.3118252,0.0049777334,0.6831971
25679,LOF,0.027150897,0.011555136,0.961294
25680,LOF,0.017280878,0.0061147367,0.9766044
25681,LOF,0.052801352,0.0063004754,0.9408982
25682,LOF,0.015434394,0.004946312,0.97961926
25683,LOF,0.0076586492,0.017976481,0.9743648
25684,LOF,0.012952471,0.005412171,0.98163533
25685,LOF,0.014774375,0.0030596156,0.982166
25686,LOF,0.012684828,0.004926124,0.98238903
25687,LOF,0.016769696,0.0021149951,0.98111534
25688,LOF,0.034092043,0.014879487,0.9510284
25689,LOF,0.011039272,0.004974874,0.98398584
25690,LOF,0.012507903,0.007470217,0.9800219
25691,LOF,0.23247106,0.017005313,0.75052357
25692,LOF,0.073442906,0.0012406746,0.92531645
25693,LOF,0.009303259,0.015700739,0.974996
25694,LOF,0.028270168,0.00042793032,0.9713019
25695,LOF,0.009529351,0.00055897876,0.9899116
25696,LOF,0.025140988,0.0005178671,0.9743412
25697,LOF,0.24978197,0.013320614,0.7368974
25698,LOF,0.013285616,0.024740614,0.96197385
25699,LOF,0.070590444,0.017353522,0.912056
25700,LOF,0.018241456,0.0011857307,0.98057276
25701,LOF,0.010007113,0.0090642115,0.9809287
25702,LOF,0.086158395,0.4339576,0.47988403
25703,LOF,0.0023920888,0.0147119695,0.982896
25704,LOF,0.06250166,0.0079500135,0.92954826
25705,LOF,0.025062153,0.03198945,0.94294834
25706,LOF,0.04478576,0.29456538,0.6606489
25707,LOF,0.038530655,0.3040296,0.65743965
25708,LOF,0.005348634,0.171188,0.8234634
25709,LOF,0.004888647,0.00782982,0.9872815
25710,LOF,0.0011393174,0.026023988,0.9728367
25711,LOF,0.009704645,0.01666969,0.97362566
25712,LOF,0.00093958684,0.059411168,0.9396493
25713,LOF,0.0057383208,0.012653722,0.981608
25714,LOF,0.012660255,0.035887506,0.95145226
25715,LOF,0.0073529733,0.016453145,0.9761939
25716,LOF,0.001063419,0.018465532,0.980471
25717,LOF,0.0005305361,0.018096805,0.9813727
25718,LOF,0.005354774,0.00785465,0.9867906
25719,LOF,0.009466712,0.008863447,0.9816698
25720,LOF,0.004619716,0.010618175,0.9847621
25721,LOF,0.005737977,0.008007547,0.98625445
25722,LOF,0.005891484,0.01870428,0.9754042
25723,LOF,0.011760161,0.017960344,0.9702795
25724,LOF,0.0040493477,0.027677687,0.968273
25725,LOF,0.006588988,0.010457331,0.98295367
25726,LOF,0.0043436866,0.012602127,0.9830542
25727,LOF,0.004341365,0.008529737,0.987129
25728,LOF,0.010779408,0.014265198,0.97495544
25729,LOF,0.01286728,0.017902922,0.96922976
25730,LOF,0.011770494,0.014233216,0.9739963
25731,LOF,0.0016895599,0.03213261,0.9661778
25732,LOF,0.006653658,0.012661006,0.98068535
25733,LOF,0.017841488,0.014954624,0.9672039
25734,LOF,0.0009547293,0.039510455,0.95953476
25735,LOF,0.00527369,0.011399391,0.983327
25736,LOF,0.005571996,0.014913355,0.9795147
25737,LOF,0.01638105,0.025278922,0.95834005
25738,LOF,0.006787439,0.02214843,0.9710641
25739,LOF,0.010428043,0.015336682,0.9742353
25740,LOF,0.04778121,0.030937692,0.9212811
25741,LOF,0.010075838,0.016303107,0.9736211
25742,LOF,0.015026179,0.01563193,0.9693419
25743,LOF,0.0025977958,0.0031081971,0.994294
25744,LOF,0.38059255,0.20403762,0.41536987
25745,LOF,0.004298593,0.0063119065,0.9893895
25746,LOF,0.0013319221,0.012808666,0.98585945
25747,LOF,0.004293808,0.0019809464,0.99372524
25748,LOF,0.08180374,0.016799778,0.90139645
25749,LOF,0.0021922202,0.0058864406,0.9919213
25750,LOF,0.0020707161,0.0072191707,0.9907101
25751,LOF,0.013946225,0.006562676,0.9794911
25752,LOF,0.05839079,0.45606422,0.48554498
25753,LOF,0.003362967,0.06463694,0.93200016
25754,GOF,0.0020806114,0.85264,0.14527936
25755,LOF,0.0030843914,0.057366583,0.93954897
25756,LOF,0.017905777,0.17884655,0.8032477
25757,GOF,0.0017411694,0.90265584,0.095602974
25758,GOF,0.0050324975,0.81451976,0.18044773
25759,LOF,0.0015840901,0.2684269,0.72998905
25760,LOF,0.0020696493,0.021438094,0.9764922
25761,GOF,0.037503608,0.79016155,0.17233491
25762,LOF,0.014829465,0.14033061,0.84483993
25763,LOF,0.0021597992,0.037764624,0.9600756
25764,LOF,0.102098696,0.44567126,0.4522301
25765,GOF,0.0032424096,0.8397368,0.1570208
25766,GOF,0.018678902,0.7650316,0.21628955
25767,LOF,0.017721122,0.23502071,0.7472582
25768,LOF,0.02393137,0.005919379,0.9701493
25769,LOF,0.0092854975,0.0066679674,0.9840465
25770,LOF,0.13503414,0.021418344,0.84354746
25771,LOF,0.0030058227,0.011779017,0.9852152
25772,LOF,0.016252428,0.005651288,0.9780963
25773,LOF,0.004233473,0.013467351,0.98229915
25774,LOF,0.0026836784,0.017386205,0.97993004
25775,LOF,0.0025972775,0.0033617183,0.994041
25776,LOF,0.013845747,0.0035593153,0.98259497
25777,LOF,0.4095725,0.027268317,0.56315917
